title,pubdate,pmc_id,authors
A Real-Time Signal-Based Wavelet Long Short-Term Memory Method for Length-of-Stay Prediction for the Intensive Care Unit: Development and Evaluation Study.,2025,PMC12367335,"Jiang, Li, Zhang"
A Real-World Pharmacovigilance Study of the FDA Adverse Event Reporting System Events for Trametinib.,2024,PMC11426181,"Zhang, Li, Li, He, Hou"
A Retrospective Analysis of the Clinical and Economic Burden of Mitral Regurgitation in Italy Using Real-World Data.,2025,PMC12535524,"Sciattella, Martí-Sánchez, Vernia, Giardina, De Marco"
A Scoping Review of Integrated Medical Devices and Clinical Decision Support in the Acute Care Setting.,2022,PMC9797347,"Withall, Schwartz, Usseglio, Cato"
A Scoping Review on the Status of Clinical Simulation in Healthcare Education in the Philippines.,2025,PMC12174649,"Constantino, Genuino, Kilem, Perias, Ang"
A Scoping Review with Bibliometric Analysis of Para-Rowing: State of the Art and Future Directions.,2023,PMC10047928,"Puce, Biz, Trompetto, Marinelli, Currà, Cavaggioni, Formica, Vecchi, Cerchiaro, Trabelsi, Bragazzi, Ruggieri"
A Structured Analysis to study the Role of Machine Learning and Deep Learning in The Healthcare Sector with Big Data Analytics.,2023,PMC10064607,"Kumari, Kumar, Kumar"
A Systematic Literature Review to Identify Patient Registries in Portugal.,2023,PMC11327498,"Pedrosa, Pereira, Carrilho, Martins, Martins, Cruz"
A Systematic Review and Meta-analysis of the Effectiveness of Remdesivir to Treat SARS-CoV-2 in Hospitalized Patients: Have the Guidelines Evolved With the Evidence?,2025,PMC12314504,"Bartoletti, Mozaffari, Amin, Doi, Loubet, Rivera, Roshon, Rawal, Kaiser, Vutcovici Nicolae, Fu, Oppelt, Chiang, Sax, Kalil"
"A Systematic Review of Barriers to Breast Cancer Screening, and of Interventions Designed to Increase Participation, Among Women of Black African and Black Caribbean Descent in the UK.",2025,PMC11786783,"Aliu, Kerrison, Marcu"
A Systematic Review of Empirical Studies Measuring Training Effects on Biases Evidenced by Professionals toward Intimate Partner Violence.,2024,NA,"Sereno, Catagnus, Griffith, Eilers"
A Systematic Review of Health-Related Quality-of-Life Measurement in Patients With Complicated Intraabdominal Infections.,2025,PMC12341885,"Rader, Ruffin, Fai, Barton, Skalla, Wang, Oakes, Sutton, Miller, Collyar, Boucher, Doernberg, Reeve, King"
A Systematic Review of Health-Related Quality-of-Life Measurement in Patients With Complicated Urinary Tract Infections.,2025,PMC12341943,"Minter, Wang, Rader, Barton, Skalla, Boucher, Collyar, Miller, Sutton, Oakes, Ruffin, King, Doernberg"
A Systematic Review of Health-Related Quality-of-Life Measurement in Patients With Hospital-Acquired/Ventilator-Associated Bacterial Pneumonia.,2025,PMC12341888,"Krah, Fai, Sutton, Rader, Barton, Skalla, Boucher, Collyar, Miller, Oakes, Ruffin, Wang, King, Doernberg"
A Systematic Review of Modelling Approaches in Economic Evaluations of Treatments for Inherited Bleeding Disorders.,2026,PMC12790516,"Prameyllawati, Lingsma, Cnossen, Ten Ham"
"A Systematic Review of State Office-Based Buprenorphine Treatment Laws Effective During 2022: Counseling, Dosage, and Visit Frequency Requirements.",2024,NA,"Andraka-Christou, Golan, Williams, Buksbaum, Gordon, Stein"
A Systematic Review of tACS Effects on Cognitive Functioning in Older Adults Across the Healthy to Dementia Spectrum.,2024,PMC11045666,"Kraft, Hampstead"
A Systematic Review of the Patterns of Associative Multimorbidity in Asia.,2021,PMC8277911,"Rajoo, Wee, Lee, Wong, Lee"
A Telehealth and Telepsychiatry Economic Cost Analysis Framework: Scoping Review.,2023,NA,"Hilty, Serhal, Crawford"
A Thematic Synthesis of the Experiences of Social Prescribing Among Patients in the UK.,2024,NA,"Handayani, Wanat, Tierney"
A Typology of Existing Machine Learning-Based Predictive Analytic Tools Focused on Reducing Costs and Improving Quality in Health Care: Systematic Search and Content Analysis.,2021,PMC8277386,"Nichol, Batten, Halley, Axelrod, Sankar, Cho"
A bilingual systematic review of South Korean medical tourism: a need to rethink policy and priorities for public health?,2021,PMC8023526,"Xu, Purushothaman, Cuomo, Mackey"
A bottom-up approach to developing a unified trauma-minority stress model for transgender and gender diverse people.,2023,NA,"Salomaa, Livingston, Bryant, Herbitter, Harper, Sloan, Hinds, Gyuro, Valentine, Shipherd"
A cancer graph: a lung cancer property graph database in Neo4j.,2022,PMC8842806,Tuck
A comorbid mental disorder paradox: Using causal diagrams to understand associations between posttraumatic stress disorder and suicide.,2021,PMC8564019,"Jiang, Smith, Street, Seegulam, Sampson, Murray, Fox, Gradus"
A comparison of quality-adjusted life years in older adults after heart transplantation versus long-term mechanical support: Findings from the SUSTAIN-IT study.,2024,PMC11305942,"Grady, Dew, Pagani, Spertus, Hsich, Yuzefpolskaya, Lampert, Kirklin, Petty, Kao, Yancy, Hartupee, Pamboukian, Johnson, Murray, Wu, Andrei"
A comparison of the effectiveness of cognitive behavioural interventions based on delivery features for elevated symptoms of depression in adolescents: A systematic review.,2024,PMC10771715,"Bjornstad, Sonthalia, Rouse, Freeman, Hessami, Dunne, Axford"
A comprehensive approach to addressing the opioid epidemic in a large health system.,2021,NA,"Ash, Tuten, Bohenek, Latham"
A comprehensive review of methodologies and application to use the real-world data and analytics platform TriNetX.,2025,PMC11931024,"Ludwig, Anson, Zirpel, Thaci, Olbrich, Bieber, Kridin, Dempfle, Curman, Zhao, Alam"
A comprehensive review on applications of multi-criteria decision-making methods in healthcare waste management.,2025,NA,"Chakraborty, Raut, Rofin, Chakraborty"
"A comprehensive scoping review of Bayesian networks in healthcare: Past, present and future.",2021,NA,"Kyrimi, McLachlan, Dube, Neves, Fahmi, Fenton"
A comprehensive scoping review of methodological approaches and clinical applications of tear fluid biomarkers.,2025,NA,"Gijs, van de Sande, Bonnet, Schmeetz, Fernandes, Travé-Huarte, Huertas-Bello, Bo Chiang, Boychev, Sharma"
A concept analysis and overview of outcome measures used for evaluating patients with proximal humerus fractures.,2021,NA,"Nowak, Davis, Mamdani, Beaton, Schemitsch"
A cross-sectional study of outcomes for patients undergoing mechanical thrombectomy for pulmonary embolism during 2018-2022: Insights from the PINC AI Healthcare Database.,2024,PMC11033482,"Gandhi, Gibson, Jaber"
A data-driven approach to categorize patients with traumatic spinal cord injury: cluster analysis of a multicentre database.,2023,PMC10602788,"Basiratzadeh, Hakimjavadi, Baddour, Michalowski, Viktor, Wai, Stratton, Kingwell, Mac-Thiong, Tsai, Wang, Phan"
A decade of designing and implementing electronic health records in Sub-Saharan Africa: a scoping review.,2025,PMC12042231,"Mugauri, Chimsimbe, Shambira, Shamhu, Nyamasve, Munyanyi, Gongora, Zizhou, Gabida, Makurumidze"
"A global scoping review on the patterns of medical fraud and abuse: integrating data-driven detection, prevention, and legal responses.",2025,PMC11831774,"Najar, Alizamani, Zarqi, Hooshmand"
A large-scale meta-analytic atlas of mental health problems prevalence during the COVID-19 early pandemic.,2022,PMC9015528,"Dragioti, Li, Tsitsas, Lee, Choi, Kim, Choi, Tsamakis, Estradé, Agorastos, Vancampfort, Tsiptsios, Thompson, Mosina, Vakadaris, Fusar-Poli, Carvalho, Correll, Han, Park, Il Shin, Solmi"
A machine learning model for early diagnosis of type 1 Gaucher disease using real-life data.,2024,NA,"Tenenbaum, Revel-Vilk, Gazit, Roimi, Gill, Gilboa, Paltiel, Manor, Shalev, Chodick"
A meta-analysis of AI and machine learning in project management: Optimizing vaccine development for emerging viral threats in biotechnology.,2025,NA,"Vaghasiya, Khan, Milan Bakhda"
A meta-analysis on neural changes of cognitive training for mental disorders in executive function tasks: increase or decrease brain activation?,2022,PMC8886766,"Li, Wu, Yuan, Wang, Wang, Zhong, Zhang, Heffner, Fox"
A meta-synthesis exploring caregiver experiences of home enteral tube feeding.,2022,NA,"Serjeant, Tighe"
A multilevel meta-analysis of client and therapist predictors for alliance quality: Absolute and relative associations with working alliance.,2025,NA,"Xu, Lu, Huang, Deng, Lu, Qiu, Shen"
A narrative review of meta-analyses on sexual recidivism and treatment factors: Implications for forensic examiners.,2025,NA,"Danzer, Gottfried, Ross, Wasser"
A new smart healthcare framework for real-time heart disease detection based on deep and machine learning.,2021,PMC8330430,"Elwahsh, El-Shafeiy, Alanazi, Tawfeek"
A novel generalized fuzzy intelligence-based ant lion optimization for internet of things based disease prediction and diagnosis.,2022,PMC8868039,"Verma, Agarwal, Gupta"
A novel image-based machine learning model with superior accuracy and predictability for knee arthroplasty loosening detection and clinical decision making.,2022,PMC9562957,"Lau, Chui, Man, Xin, Ho, Mak, Ong, Law, Cheung, Yung"
A novel method for identifying care home residents in England: a validation study.,2020,PMC8441962,"Santos, Conti, Wolters"
A qualitative exploration of the pathway to diagnosis and treatment of cutaneous squamous cell carcinoma of the head and neck with perineural spread.,2024,PMC11342044,"Pradhan, Wan, Chan, Low, Wu, Lee, Palme, Clark, Venchiarutti"
A quantitative approach to measure and predict microbiome response to antibiotics.,2024,PMC11423569,"Tu, Ren, Tanes, Mukhopadhyay, Daniel, Li, Bittinger"
A rapid cycle analytics framework for vaccine safety surveillance within a real-world data network: Experience with enhanced surveillance of the Janssen COVID-19 vaccine.,2025,NA,"Newbern, Shoaibi, Haynes, Blacketer, Willame, DeFalco, Rao, Davis, Velarde, Praet, Makadia, Xu, Ryan, Schuemie"
A real-time dashboard for optimizing blood product utilization through a FHIR-based data integration pipeline.,2025,NA,"Schmidt, Wutzkowsky, Schäfer, Reinartz, Chahin, Winnekens, Alsulaiman, Temme, Lenz, Hosch, Nensa, Friedrich, Böckmann, Horn"
"A replicable, open-source, data integration method to support national practice-based research & quality improvement systems.",2022,PMC9810436,"Fernandes, Donahue, Hoch, Cash, Zafar, Jacobs, Hosford, Voinescu, Fureman, Buchhalter, McGraw, Westover, Moura"
"A review of the application of nanotechnology-based, non-contact remote patient monitoring in intelligent nursing for the prevention of major adverse cardiovascular events.",2026,PMC12785199,"Liu, Min, Tao, Han, Su, Wu, Pan, Zhang, Guo, Ding"
A review on factors related to patient comfort experience in hospitals.,2023,PMC10634154,Tian
A scoping review of 'Pacing' for management of Myalgic Encephalomyelitis/Chronic Fatigue Syndrome (ME/CFS): lessons learned for the long COVID pandemic.,2023,PMC10576275,"Sanal-Hayes, Mclaughlin, Hayes, Mair, Ormerod, Carless, Hilliard, Meach, Ingram, Sculthorpe"
A scoping review of best practices in home enteral tube feeding.,2022,PMC9381166,"Byrnes, Mockler, Lyons, Loane, Russell, Bennett"
A scoping review of factors influencing the implementation of liquid biopsy for cancer care.,2025,PMC11817833,"Sheriff, Saba, Patel, Fisher, Schroeder, Arnolda, Luo, Warburton, Gray, Long, Braithwaite, Rizos, Ellis"
A scoping review of outcomes of operational success for nurse scientists in clinical practice settings.,2022,NA,"Granger, Bryant, Crow, Tracy"
"A scoping review of racial, ethnic, socioeconomic, and geographic disparities in the outcomes of older adults with cancer.",2024,PMC11187671,"Gilmore, Grant, Bethea, Schiaffino, Klepin, Dale, Hardi, Mandelblatt, Mohile"
A scoping review of real-world evidence generation methods to estimate the safety of type 2 diabetes medications on fracture risk.,2025,PMC6617710,"Spagnuolo, Shogry, Park, Bakewell, Hayes, Burden, Hundal, Cadarette"
"A scoping review of the evidence on survivorship care plans among minority, rural, and low-income populations.",2025,PMC12546521,"Tarver, Justice, Jonnalagadda, Rahurkar, Obeng-Gyasi, Krok-Schoen, Petrecca, Paskett"
A scoping review to map evidence regarding key domains and questions in the management of non-traumatic wrist disorders.,2024,PMC10901165,"Mitchell, Hamilton, Dean, Rodgers, Fowler-Davis, McLean"
"A snapshot of cancer in Chile II: an update on research, strategies and analytical frameworks for equity, innovation and national development.",2024,PMC11657627,"Vacarezza, Araneda, Gonzalez, Arteaga, Marcelain, Castellon, Periera, Khoury, Müller, Lecaros, Salas, Riquelme, Corvalan, de la Jara, Ferreccio, Goic, Nervi, Roa, Owen"
A standardized framework for risk-based assessment of treatment effect heterogeneity in observational healthcare databases.,2023,PMC10060247,"Rekkas, van Klaveren, Ryan, Steyerberg, Kent, Rijnbeek"
A survey of methodologies on causal inference methods in meta-analyses of randomized controlled trials.,2021,PMC8188671,"Markozannes, Vourli, Ntzani"
A systematic literature review on public health and healthcare resources for pandemic preparedness planning.,2024,PMC11552315,"Beishuizen, Stein, Buis, Tostmann, Green, Duggan, Connolly, Rovers, Timen"
A systematic review and meta-analysis of environmental factors associated with juvenile idiopathic arthritis.,2023,NA,"Zhao, Li, Deng"
A systematic review and meta-analysis of sexually transmitted infections and blood-borne viruses in travellers.,2024,PMC11149723,"Shiferaw, Martin, Dean, Mills, Lau, Paterson, Koh, Eriksson, Furuya-Kanamori"
A systematic review and thematic synthesis exploring the role of pharmacists in supporting better sleep health and managing sleep disorders.,2023,NA,"Ashkanani, Lindsey, Rathbone"
A systematic review and thematic synthesis to identify factors that influence pharmacists' involvement in asthma care services: An identity crisis.,2021,PMC9030714,"Taqi, Rowlands, Rathbone"
A systematic review documenting reasons whether physicians should provide treatment to their family and friends.,2024,NA,"Beigel, Mertz, Salloch"
A systematic review of economic models for cost effectiveness of physiotherapy interventions following total knee and hip replacement.,2022,NA,"Fatoye, Gebrye, Fatoye, Mbada"
A systematic review of emotion regulation in parent-mediated interventions for autism spectrum disorder.,2022,PMC9544248,"Hendrix, Pickard, Binion, Kushner"
A systematic review of qualitative evidence: Perspectives of fathers whose partner experienced postpartum psychosis.,2024,NA,"Lyons, Hennesey, Noonan"
A systematic review of the application of computational grounded theory method in healthcare research.,2025,PMC12744390,"Shankar, Devi, Qian"
A systematic review of the current application status of decision-analytical models in the pharmacoeconomic evaluation of targeted therapies for pulmonary arterial hypertension.,2025,PMC11992868,"Dong, Zhang, Wang, Ma, Chu, Li, Xiang, Peng, Zhang"
"A systematic review of the intervention characteristics, and behavior change theory and techniques used in mother-daughter interventions targeting physical activity.",2021,NA,"Brennan, O'Donoghue, Hall, Keogh, Matthews"
A systematic review of the modelling of patient arrivals in emergency departments.,2023,PMC10006125,"Jiang, Liu, Ding"
A systematic review of the use of burden of treatment theory.,2025,PMC12064904,"Smyth, Smith, Alexander, May, Mair, Gallacher"
A systematic review to determine the effect of strategies to sustain chronic disease prevention interventions in clinical and community settings.,2025,PMC11752859,"Riley-Gibson, Hall, Shoesmith, Wolfenden, Shelton, Pascoe, Peden, Doherty, Pollock, Booth, Salloum, Laur, Powell, Kingsland, Lane, Hailemariam, Sutherland, Nathan"
A systems approach to examine hospital-acquired infections in a paediatric CICU.,2021,NA,"Thaker, Lee, Zhang, Chanani"
A tailored approach to horizon scanning for cancer medicines.,2023,PMC11272392,"Soon, To, Alexander, Trapani, Ascierto, Athan, Brown, Burge, Haydon, Hughes, Itchins, John, Kao, Koopman, Li, Long, Loree, Markman, Meniawy, Menzies, Nott, Pavlakis, Petrella, Popat, Tie, Xu, Yip, Zalcberg, Solomon, Gibbs, McArthur, Franchini, IJzerman"
A theoretical systematic review of patient involvement in health and social care education.,2023,PMC9992014,"Bennett-Weston, Gay, Anderson"
A vision-language foundation model for the generation of realistic chest X-ray images.,2025,PMC11861387,"Bluethgen, Chambon, Delbrouck, van der Sluijs, Połacin, Zambrano Chaves, Abraham, Purohit, Langlotz, Chaudhari"
A web tool for exploring the usage of medicines in hospitals in England.,2024,PMC11294815,Sanderson
AI Applications in Adult Stroke Recovery and Rehabilitation: A Scoping Review Using AI.,2024,PMC11511449,"Senadheera, Hettiarachchi, Haslam, Nawaratne, Sheehan, Lockwood, Alahakoon, Carey"
AI in the Health Sector: Systematic Review of Key Skills for Future Health Professionals.,2025,PMC11822726,"Gazquez-Garcia, Sánchez-Bocanegra, Sevillano"
AI-based mining of biomedical literature: Applications for drug repurposing for the treatment of dementia.,2024,PMC11185689,"Sikirzhytskaya, Tyagin, Sutton, Wyatt, Safro, Shtutman"
AI-based mining of biomedical literature: Applications for drug repurposing for the treatment of dementia.,2024,PMC11343300,"Sikirzhytskaya, Tyagin, Sutton, Wyatt, Safro, Shtutman"
AI-enhanced rapid diagnostic testing platform for mass opisthorchiasis screening.,2025,PMC12374986,"Junsawang, Techasen, Wiratchawa, Wanna, Wongphutorn, Worasith, Sithithaworn, Bulathwela, Intharah"
AI4FoodDB: a database for personalized e-Health nutrition and lifestyle through wearable devices and artificial intelligence.,2023,PMC10354505,"Romero-Tapiador, Lacruz-Pleguezuelos, Tolosana, Freixer, Daza, Fernández-Díaz, Aguilar-Aguilar, Fernández-Cabezas, Cruz-Gil, Molina, Crespo, Laguna, Marcos-Zambrano, Vera-Rodriguez, Fierrez, Ramírez de Molina, Ortega-Garcia, Espinosa-Salinas, Morales, Carrillo de Santa Pau"
ALS risk factors: Industrial airborne chemical releases.,2022,PMC10752435,"Andrew, Zhou, Gui, Shi, Li, Harrison, Guetti, Nathan, Butt, Peipert, Tischbein, Pioro, Stommel, Bradley"
ASCO's Leadership Development Program: Focusing on the Next Generation of Leaders in Asia Pacific.,2023,PMC10166472,"de Guzman, Chua, Goldstein, Aung, Eaton, Park"
Accelerating evidence synthesis for safety assessment through ClinicalTrials.gov platform: a feasibility study.,2024,PMC11290241,"Yu, Yang, Clark, Lin, Furuya-Kanamori, Xu"
Access to primary healthcare services for adults with disabilities in Latin America and the Caribbean: a review and meta-synthesis of qualitative studies.,2024,PMC7616503,"Reichenberger, Corona, Ramos, Shakespeare, Hameed, Penn-Kekana, Kuper"
"Access to, and experiences of, maternity care for women with physical disabilities: A scoping review.",2022,NA,"Blair, Cao, Wilson, Homer"
Accessibility of Special Care Dentistry Across Countries: A Scoping Review.,2024,PMC11641257,"Vahdati, Khadivi, Ghorbani, Vahdati Helan, Ranjbar, Azimi"
"Accessibility to people with motor, visual, or hearing disabilities during delivery and childbirth: the structure of SUS facilities linked to Rede Cegonha.",2021,NA,"Thomaz, Costa, Goiabeira, Rocha, Rocha, Marques, Queiroz"
"Accommodation-based interventions for individuals experiencing, or at risk of experiencing, homelessness.",2021,PMC8356295,"Keenan, Miller, Hanratty, Pigott, Hamilton, Coughlan, Mackie, Fitzpatrick, Cowman"
Accuracy of the ultrasound attenuation coefficient for the evaluation of hepatic steatosis: a systematic review and meta-analysis of prospective studies.,2022,PMC8696131,"Jang, Choi, Lee, Kim, Lee, Kim"
Active Ingredients of Interventions Improving Smoking Cessation Support by Dutch Primary Care Providers: A Systematic Review.,2023,NA,"Mergelsberg, de Ruijter, Crone, Smit, Hoving"
Active surveillance pharmacovigilance for Clostridioides difficile infection and gastrointestinal bleeding: an analytic framework based on case-control studies.,2024,PMC11041851,"Vajravelu, Byerly, Feldman, Rothenberger, Schoen, Gellad, Lewis"
Acute Kidney Injury in Inflammatory Bowel Disease Patients: A Nationwide Comparative Analysis.,2024,PMC11214339,"Saha, Hogan, Falk, Barnes, Hu, Kshirsagar, Thorpe"
Acute myocardial infarction: Development and application of an ICD-10-CM-based algorithm to a large U.S. healthcare claims-based database.,2021,PMC8248590,"Saunders-Hastings, Heong, Srichaikul, Wong, Shoaibi, Chada, Burrell, Dores"
Adaptation and validation of a coding algorithm for the Charlson Comorbidity Index in administrative claims data using the SNOMED CT standardized vocabulary.,2022,PMC9541054,"Fortin, Reps, Ryan"
Adapting Efficiency Analysis in Health Systems: A Scoping Review of Data Envelopment Analysis Applications During the COVID-19 Pandemic.,2024,PMC11503289,"Mitakos, Mpogiatzidis"
"Addressing equity, diversity, and inclusion in JBI qualitative systematic reviews: a methodological scoping review.",2025,PMC11893006,"Evans, Hassanein, Bains, Bennett, Bjerrum, Edgley, Edwards, Porritt, Salmond"
Adherence to oral oncolytics filled through an internal health-system specialty pharmacy compared with external specialty pharmacies.,2021,PMC10390949,"Academia, Mejías-De Jesús, Stevens, Jia, Yankama, Patel, Lee"
Adherence to psychopharmacological treatment in patients with severe and persistent mental disorders: A systematic review.,2024,NA,"Alvear Velásquez, Sandoval Carrión"
Adherence with lipid screening guidelines in standard- and high-risk children and adolescents.,2021,PMC7854880,"Berger, Chen, Faerber, O'Byrne, Brothers"
"Adherence, duration and healthcare costs in a real-world population of patients with acromegaly.",2025,PMC12403375,"Quock, Chang, Das, Speller, Tarbox, Rattana, Paulson, Broder"
Adipocytokines and achievement of low disease activity in rheumatoid arthritis.,2022,PMC11000859,"Baker, England, George, Wysham, Johnson, Lenert, Kunkel, Sauer, Duryee, Monach, Kerr, Reimold, Thiele, Mikuls"
Adolescent and young adult research across the HIV prevention and care continua: an international programme analysis and targeted review.,2023,PMC10034634,"Calabrese, Perkins, Lee, Allison, Brown, Jean-Philippe, Chakhtoura, Moye, Kapogiannis"
Adopting the RE-AIM analytic framework for rural program evaluation: experiences from the Advance Care Planning via Group Visits (ACP-GV) national evaluation.,2024,PMC10999534,"Matthieu, Taylor, Adkins, Williams, Hu, Oliver, McCullough, Mallory, Smith, Painter, Ounpraseuth, Garner"
Adoption of Internet of Things in Health Care: Weighted and Meta-Analytical Review of Theoretical Frameworks and Predictors.,2026,NA,"Oliveira, Naranjo-Zolotov, Martins, Karatzas"
Advances in Neurological Pain Management: Bridging Scientific Innovations and Clinical Practice.,2025,PMC11995363,"Khadka, Karani, Gogineni, Vaddadi, Awasthi, Gajowski, Rizwanullah, Hernández, Razzaq, Shehriyar"
Advancing Clinical Pharmacogenomics Worldwide Through the Clinical Pharmacogenetics Implementation Consortium (CPIC).,2025,NA,"Caudle, Whirl-Carrillo, Relling, Hoffman, Donnelly, Haidar, Bourque, Frear, Gong, Sangkuhl, Whaley, Klein"
Advantages and Challenges of Using Telehealth for Home-Based Palliative Care: Systematic Mixed Studies Review.,2023,PMC10131904,"Steindal, Nes, Godskesen, Holmen, Winger, Österlind, Dihle, Klarare"
Adverse pregnancy outcomes attributable to overweight and obesity across maternal birth regions: a Swedish population-based cohort study.,2024,NA,"Shirvanifar, Ahlqvist, Lundberg, Kosidou, Herraiz-Adillo, Berglind, Magnusson, Henriksson"
Aerobic Physical Activity and Depression Among Patients With Cancer: A Systematic Review and Meta-Analysis.,2024,PMC11581595,"Kulchycki, Halder, Askin, Rabbani, Schulte, Jeyaraman, Sung, Louis, Lix, Garland, Mahar, Abou-Setta, Oberoi"
African American patient perspectives on barriers and facilitators to tobacco-cessation treatment.,2025,NA,"Dawson, Johnson, Baig, Breland, Chen, Fletcher"
Age-Dependent Variations in the Distribution of Aeromonas Species in Human Enteric Infections.,2025,PMC11858002,"Singh, Liu, Yuwono, Wehrhahn, Slavich, Young, Chong, Tay, Riordan, Zhang"
"Ageism and nursing students, past or reality?: A systematic review.",2023,NA,"Allué-Sierra, Antón-Solanas, Rodríguez-Roca, Anguas-Gracia, Echániz-Serrano, Fernández-Rodrigo, Navas-Ferrer, Subirón-Valera, Urcola-Pardo, Satústegui-Dordá"
Agreement Document for the Study of Leishmaniasis from a One Health Approach in Spain.,2025,PMC12474016,"Martín-Sánchez, Requena, Gállego, Jiménez, Molina, Nguewa, Morillas-Márquez, Pérez-Victoria, Monge-Maillo, Morales-Yuste, Marín"
Aligning Best Practices: A Guiding Framework as a Valuable Tool for Public Health Workforce Development with the Example of Ukraine.,2021,PMC8431433,"Gershuni, Czabanowska, Burazeri, Bjegovic-Mikanovic, Juszczyk, Myrup, Kurpita"
