title,pubdate,pmc_id,authors
Deductible Status in the Pediatric Population: A Barrier to Appropriate Care?,2022,NA,"Torrecillas, Neuberger, Ramirez, Knighton, Krakovitz, Richards, Srivastava, Meier"
Defining the Pediatric Radiology Workforce in the United States Using Insurance Claims Data.,2025,NA,"Morales-Tisnés, Pelzl, Christensen, Rula, Otero"
Delay in Celiac Disease Diagnosis Among Patients with High-Risk Screening Conditions: Results from a United States Claims Database.,2025,PMC12470924,"Zylberberg, Miller, Reidy, Avery, Newberry, Ratner, Silberg"
"Delineating the Type 2 Diabetes Population in the Netherlands Using an All-Payer Claims Database: Specialist Care, Medication Utilization and Expenditures 2016-2018.",2022,PMC8864033,"Geurten, Struijs, Elissen, Bilo, van Tilburg, Ruwaard"
Demographic factors as determinant of selection of sleeve gastrectomy or gastric bypass for surgical weight loss.,2022,PMC6535341,"Samuels, Carmichael, Beaty, Colborn, Rothchild, Schoen"
Dental care utilization in Massachusetts before and after initiation of medication for opioid use disorder: A cross-sectional study of a state all-payer claims database.,2022,NA,"Simon, Choudhary, Ticku, Barrow, Tobey"
"Descriptive study of the real-world, long-term cost estimates and duration of use for hormonal and nonhormonal intrauterine devices using US commercial insurance claims.",2023,PMC10776262,"Nguyen, Heyrana, Ohsfeldt, Johnston, Summers"
Detecting high-risk neighborhoods and socioeconomic determinants for common oral diseases in Germany.,2024,PMC11360568,"Völker, van der Zee-Neuen, Rinnert, Hanneken, Johansson"
Determining the incidence of postbariatric surgery emergency department utilization: an analysis of a statewide insurance database.,2021,NA,"Samuels, Helmkamp, Carmichael, Rothchild, Schoen"
Development and Validation of Claims-Based Definitions to Identify Incident and Prevalent Inflammatory Bowel Disease in Administrative Healthcare Databases.,2023,PMC10697409,"Dawwas, Weiss, Constant, Parlett, Haynes, Yang, Brensinger, Wu, Pate, Jonsson Funk, Schaubel, Hurtado-Lorenzo, David Kappelman, Lewis"
Development and validation of a claims-based model to identify patients at risk of chronic thromboembolic pulmonary hypertension following acute pulmonary embolism.,2021,NA,"Kanwar, Cole, Gauthier-Loiselle, Manceur, Tsang, Lefebvre, Panjabi, Benza"
Development and validation of a one year predictive model for secondary fractures in osteoporosis.,2021,PMC8475984,"Williams, Greenspan, Bancroft, Chastek, Wang, Weiss, Pyrih, Nichols, Cauley"
Development of a Novel Prospective Model to Predict Unplanned 90-Day Readmissions After Total Hip Arthroplasty.,2023,NA,"Korvink, Hung, Wong, Martin, Halawi"
"Development of a potential opioid misuse measure from administrative dispensing data and contrasting opioid misuse among individuals on long-term tramadol, long-term short-acting hydrocodone or long-term short-acting oxycodone therapy in Arkansas.",2022,PMC10507676,"Acharya, Hayes, Li, Painter, Dayer, Martin"
Developmental hip dysplasia and hip ultrasound frequency in a large American payer database.,2021,NA,"Degnan, Hemingway, Otero, Hughes"
Diagnostic and Invasive Colonoscopies Do Not Increase the Risk of Prosthetic Joint Infection After Reverse Shoulder Arthroplasty.,2025,PMC11991927,"Eisenberg, Hui, Nielsen, Shah, Lederman"
Difference in outcome event coverage between insurance-based and hospital-based databases: a methodological study of diabetes drug use and cardiovascular events in Japan.,2025,PMC12486410,"Ando, Hasegawa, Ishiguro, Komiyama, Kuno, Iwagami"
"Differences in Diabetic Prescription Drug Utilization and Costs Among Patients With Diabetes Enrolled in Colorado Marketplace and Medicaid Plans, 2014-2015.",2022,PMC8760612,"Khorrami, Sinha, Bhanja, Allen, Kesselheim, Sommers"
Differences in Health Care Utilization for Asthma by Children with Medicaid versus Private Insurance.,2024,PMC11001504,"Goff, Shieh, Lindenauer, Ash, Krishnan, Geissler"
Differences in High- and Low-Value Cardiovascular Testing by Health Insurance Provider.,2021,PMC7955432,"Kini, Mosley, Raghavan, Khazanie, Bradley, Magid, Ho, Masoudi"
Differences in Telemedicine Use Between People With and Without an Intellectual or Other Developmental Disability During the COVID-19 Pandemic.,2024,PMC10799588,"Kim, Roy, Sanchez, Weir, Nelson, Jones"
Differences in patient outcomes after outpatient GI endoscopy across settings: a statewide matched cohort study.,2022,NA,"Lin, Mishra, Ellison, Osei-Poku, Prentice"
Direct Economic Burden of Cubital Tunnel Surgery in the United States: Total Payments and Components of Cost.,2025,NA,"Brogan, Landau, Olsen, Nickel, Buss, Dy"
Direct Medical Cost of Type 2 Diabetes Mellitus and Its Associated Complications in Indonesia.,2022,NA,"Hidayat, Ramadani, Rudijanto, Soewondo, Suastika, Siu Ng"
Direct health care cost of treatment and medication of biliary atresia patients using the National Database of Health Insurance Claims and Specific Health Checkups.,2022,PMC8913443,"Hoshino, Konomura, Obatake, Moriwaki, Sakai, Urayama, Shimozuma"
Direct medical costs of ischemic heart disease in urban Southern China: a 5-year retrospective analysis of an all-payer health claims database in Guangzhou City.,2023,PMC10203198,"Xie, Li, Guo, Zhang, Zhang"
Discussion: Variation in Payment per Work Relative Value Unit for Breast Reconstruction and Nonbreast Microsurgical Reconstruction: An All-Payer Claims Database Analysis.,2021,NA,"Crystal, Lin"
Disparities in End-of-Life Care: A Retrospective Study on Intensive Care Utilization and Advance Care Planning in the Colorado All-Payer Claims Database.,2025,NA,"Holladay Ford, Landry, Jha, Meyer"
"Disparities in Physician Compensation by Gender in Ontario, Canada.",2021,PMC8456385,"Steffler, Chami, Hill, Beck, Cooper, Dinniwell, Newbery, Simkin, Chang-Kit, Wright, Kantarevic, Weir"
"Distance to Care, Rural Dwelling Status, and Patterns of Care Utilization in Adult Congenital Heart Disease.",2022,PMC3817950,"Khan, McGrath, Ramsey, Agarwal, Slatore, Broberg"
Distinguishing the Roles of Antibiotic Stewardship and Reductions in Outpatient Visits in Generating a 5-Year Decline in Antibiotic Prescribing.,2021,NA,"Kissler, Klevens, Barnett, Grad"
Distribution of care expenditures for men and women with type 2 diabetes treated in primary care in the Netherlands: a case-control study (ZODIAC-59).,2022,PMC8860008,"Mevissen, Geurten, Hendriks, Elissen, van Dijk, Bilo"
Does Symptomatic Benign Prostatic Hyperplasia Increase the Risk of Periprosthetic Joint Infection After Primary Total Joint Arthroplasty?,2021,NA,"Gu, Agarwal, Fassihi, Bovonratwet, Campbell, Sculco"
Dose escalation of biologics in biologic-naive patients with Crohn's disease: Outcomes from the ODESSA-CD study.,2024,PMC11522457,"Cleveland, Ghosh, Kathe, Umashankar, Mirchandani, Hait, Paul, Candela, Fan, Rubin"
Downstream Mammary and Extramammary Cascade Services and Spending Following Screening Breast Magnetic Resonance Imaging vs Mammography Among Commercially Insured Women.,2022,PMC9008498,"Ganguli, Keating, Thakore, Lii, Raza, Pace"
EXAcerbations of COPD and their OutcomeS on CardioVascular diseases (EXACOS-CV) Programme: protocol of multicountry observational cohort studies.,2023,PMC10151875,"Nordon, Rhodes, Quint, Vogelmeier, Simons, Hawkins, Marshall, Ouwens, Garbe, Müllerová"
Early Adoption and Utilization of Perfluorohexyloctane for Dry Eye Disease in the United States.,2025,PMC12323788,"Shen Lee, Pizzicato, Langford, Shi, Divino, Alexander, Nair"
Early Prosthetic Hip Dislocation: Does the Timing of the Dislocation Matter?,2024,NA,"Berlinberg, Burnett, Rao, Serino, Forlenza, Nam"
Economic Evaluation of Lecanemab for Early Symptomatic Alzheimer's Disease in South Korea.,2025,PMC12401850,"Shin, Kim, Hong"
Economic and caregiver impact of Alzheimer's disease across the disease spectrum: a cohort study.,2022,PMC8841058,"Dauphinot, Potashman, Levitchi-Benea, Su, Rubino, Krolak-Salmon"
Economic burden of cardiorespiratory hospitalizations associated with respiratory syncytial virus among United States adults in 2017-2019.,2024,PMC11238920,"Patel, Marcum, Chansakul, Toyip, Nerney, Panozzo, St Laurent, Mehta, Ghaswalla"
Economic burden of generalized myasthenia gravis (MG) in the United States and the impact of common comorbidities and acute MG-events.,2024,NA,"Zhdanava, Pesa, Boonmak, Cai, Pilon, Choudhry, Souayah"
Economic burden of interstitial lung disease in a commercially insured population with Sjögren syndrome in the United States.,2022,PMC10372984,"Lee, Slejko, Davies-Teye, Onukwugha"
Economic burden of systemic lupus erythematosus and lupus nephritis in France: a nationwide population-based study using the French medico-administrative (SNDS) claims database.,2025,NA,"Arnaud, Fabry-Vendrand, Todea, Vidal, Cottin, Bureau, Bouée, Thabut"
Economic burden to commercial payers of young adults with schizophrenia in Colorado.,2021,NA,"Pesa, Patel, Rotter, Papademetriou, Potluri, Benson"
"Economic modeling of reSET-O, a prescription digital therapeutic for patients with opioid use disorder.",2021,NA,"Wang, Gellings Lowe, Jalali, Murphy"
Economic value of insertable cardiac monitors in unexplained syncope in the United States.,2021,PMC7907887,"Sutton, Bermingham, Diamantopoulos, Rosemas, Tsintzos, Xia, Reynolds"
Effect of Perioperative Opioid Use on Patients Undergoing Hip Arthroscopy.,2022,PMC8905069,"Rogers, LaBelle, Kim, Adeyemi, Sciarretta, Bokat, Maak"
Effect of a Medicaid Accountable Care Collaborative on 30-Day Hospital Readmission Rates.,2021,NA,"Meyer, Atherly"
Effect of health system on the association of rurality and level of disadvantage with receipt of diabetic eye screening.,2022,PMC9756146,"Lock, Channa, Brennan, Cao, Liu"
Effect of the COVID-19 Pandemic on Place of Death Among Medicaid and Commercially Insured Patients With Cancer in Washington State.,2023,PMC10489265,"Panattoni, McDermott, Li, Sun, Fedorenko, Sanchez, Kreizenbeck, Shankaran, Ramsey"
Emergency Department Visits Following Patellofemoral Arthroplasty.,2023,PMC10635600,"Ratnasamy, Halperin, Dhodapkar, Rubin, Grauer"
Empirically identified networks of healthcare providers for adults with mental illness.,2021,PMC8349008,"Breslau, Dana, Pincus, Horvitz-Lennon, Matthews"
"Empty bottles, rising risks: A case-crossover study on psychotherapeutic medication depletion and suicide triggers.",2025,NA,"Porter, Smith, Gokarakonda, Wilson, Martin"
Engagement and retention in HIV care in rural Southern U.S. using an All-Payer Claims Database.,2025,PMC12753065,"Tao, Gu, Marshall, Baloh, Cima, Mabin, Zaller, Moore, Parent, Horton, Wilson, Nunn, Chan"
Epidemiology and economic burden of Von Hippel-Lindau Disease-associated central nervous system hemangioblastomas and pancreatic neuroendocrine tumors in the United States.,2024,PMC10873931,"Jonasch, Song, Freimark, Berman, Nguyen, Signorovitch, Sundaram"
Epidemiology of Tumor-Induced Osteomalacia in Germany Based on Real World Data.,2023,PMC10673975,"May, Oheim, Bovy, Doess, Maessen, Neukirch, Norris, Williams, Abrahamsen"
"Epidemiology, Time Trends, and Outcomes of Serious Infections in Patients With Vasculitis: A Nineteen-Year National Study.",2021,NA,"Singh, Cleveland"
Estimating Costs of Market Exclusivity Extensions For 4 Top-Selling Prescription Drugs in the US.,2025,PMC12374220,"Hong, Tu, Beall, Russo, Rome, Kesselheim, Sarpatwari"
Estimating Savings Opportunities From Therapeutic Substitutions of High-Cost Generic Medications.,2022,PMC9631106,"Socal, Cordeiro, Anderson, Bai"
Estimating optimal thresholds for adherence to RASA medications among older adults with hypertension.,2025,PMC11695845,"Parikh, Ramachandran, Nsiah, Campbell, Castora-Binkley, Karmakar, Black, Bentley"
Estimating the Impact of New Health Price Transparency Policies.,2023,PMC9940230,Parente
Estimation of the stage-wise costs of breast cancer in Germany using a modeling approach.,2022,PMC9853539,"Khan, Hernandez-Villafuerte, Hernandez, Schlander"
"Evaluating The Effect of Arthroscopic Rotator Cuff Repair with Concomitant Subacromial Decompression on 2, 4, and 6 Year Reoperation Rates.",2024,NA,"Haft, Pearson, Ahiarakwe, Nelson, Srikumaran"
Evaluating a Care Management Program for Dual-Eligible Beneficiaries: Evidence from Rhode Island.,2023,NA,"Tucher, McHugh, Thomas, Wallack, Meyers"
Evaluating the impact of health equity zones to mitigate disparities in cancer screening: study of colorectal cancer screening in rhode island.,2025,PMC10093633,"Pralea, Lamy, Fruh, Kwon"
Evaluating the impact of integrated behavioral health intervention: Evidence from Rhode Island.,2021,PMC8389970,"Thapa, Laws, Galárraga"
Evaluating the incidence of spinal cord injury after spinal cord stimulator implant: an updated retrospective review.,2022,NA,"Hussain, Gill, Speer, Abdel-Rasoul, Abd-Elsayed, Khan, Nguyen, Simopoulos, Weaver"
Evaluating the risk of sleep disorders in subjects with a prior COVID-19 infection.,2024,PMC11486372,"Kim, Ben-Umeh, Weir, Manotas, Kleinschmit, Fischer, Weir, Wilson"
Evaluation of Colorectal Cancer Incidence in the United States From 2021 to 2024 Using a National Multi-Payer Claims Database.,2025,NA,"Greene, Gohil, Stieber, Ozbay, Zapatier, Bingham, LeMaster, Stukalin, Anderson, Karlitz"
Evaluation of Healthcare Utilisation and Expenditures in Persons with Type 2 Diabetes Undergoing Bariatric-Metabolic Surgery.,2024,PMC10899363,"Monpellier, Geurten, Janssen, Ruwaard, Struijs, van Dijk, Bilo, Elissen"
Evaluation of economic burden with biologic treatments in Crohn's disease patients: A mirror image study using an insurance database in Japan.,2021,PMC8289035,"Miyazaki, Katsumasa, Huang, Liu"
Evolution of TAVI patients and techniques over the past decade: The French TAVI registries.,2022,NA,"Didier, Le Breton, Eltchaninoff, Cayla, Commeau, Collet, Cuisset, Dumonteil, Verhoye, Beurtheret, Lefèvre, Iung, Gilard"
Existing Data Sources in Clinical Epidemiology: The Taiwan National Health Insurance Laboratory Databases.,2021,PMC7935352,"Lee, Kao, Liang, Lee, Li, Lu"
Explanations for variations in hospital expenditures among four large California counties.,2023,PMC10122808,"Lansdale, Kaplan"
Factors Associated with Referral to Expert Providers among Patients with Pulmonary Hypertension.,2025,PMC12143429,"Gillmeyer, Rinne, Rucci, Klings, Elwy, Wiener"
Factors influencing series completion rates of recombinant herpes zoster vaccine in the United States: A retrospective pharmacy and medical claims analysis.,2022,NA,"Patterson, Chen, McGuiness, Ma, Glasser, Sun, Buck"
Fairness in Low Birthweight Predictive Models: Implications of Excluding Race/Ethnicity.,2025,PMC12304234,"Brown, Thomsen, Amick, Tilford, Bryant-Moore, Gomez-Acevedo"
Financial Burden of Traumatic Injury Amongst the Privately Insured.,2022,NA,"Fu, Arnow, Trickey, Spain, Morris, Knowlton"
Financial Incisors: Cutting Through the Effects of Private Equity on Dentistry Market Dynamics and Care Delivery.,2025,NA,"Nasseh, LoSasso, Vujicic, Downey"
Financial Viability of the No Surprises Act Independent Dispute Resolution Process: Radiology and Other Hospital-Based Specialties.,2024,NA,"Christensen, Waid, Hirsch, Parikh, Raja, Rathmell, Rula"
First-year follow-up costs of myocardial infarction management in Poland from the payer's perspective.,2024,NA,"Skowrońska, Sinnadurai, Teisseyre, Gryka, Doryńska, Dzierwa, Gąsior, Grabowski, Kamiński, Kasprzak, Kubica, Lesiak, Szafran, Wójcik, Pinkas, Sierpiński, Gellert, Jankowski"
Five-Year Trends in Pediatric Mental Health Emergency Department Visits in Massachusetts: A Population-Based Cohort Study.,2022,NA,"Lin, Kim, Sheldrick, Bair-Merritt, Durham, Feinberg, Cole"
Follow-Up After Asthma Emergency Department Visits and Its Relationship With Subsequent Asthma-Related Utilization.,2022,NA,"Bardach, Harder, McCulloch, Thombley, Shaw, Hart, Cabana"
Forecasting Trends in Inpatient and Outpatient Utilization of Open and Endoscopic Carpal Tunnel Release Procedures Through 2040.,2025,NA,"Wang, Moore, Koschmeder, Braithwaite, Renfree"
GLP-1 agonists are protective against postoperative complications following total knee arthroplasty.,2025,NA,"Ranson, Parel, Kirkland, Durbin, Villa, Sterling"
"Gabapentin utilization and nontherapeutic use relative to select comparator drugs, United States 2013-2022.",2026,NA,"Karami, Yoo, Woods, Conrad, McAninch, Meyer, Mallama"
Geographic Disparities and Payment Variation for Immediate Lymphatic Reconstruction in Massachusetts.,2024,NA,"Yang, Hyland, Thomas, Miller, Malek, Broyles"
Glucose-lowering treatment pathways of individuals with chronic kidney disease and type 2 diabetes according to the Kidney Disease: Improving Global Outcomes 2012 risk classification.,2024,NA,"Pollock, Sanchez, Carrero, Kumar, Pecoits-Filho, Lam, Chen, Kanda, Lainscak, Wheeler"
Graph-Based Prediction of Spatio-Temporal Vaccine Hesitancy From Insurance Claims Data.,2025,PMC12311826,"Moon, Datta, Ferdousi, Baek, Adiga, Marathe, Vullikanti"
HIV-associated wasting prevalence in the era of modern antiretroviral therapy.,2022,PMC8654247,"Siddiqui, Samuel, Hayward, Wirka, Deering, Harshaw, Phillips, Harbour"
"HPV Vaccination Initiation and Completion Among Pediatric, Adolescent, and Young Adult Cancer Survivors and a Comparison Population Sample Receiving Primary Care.",2023,PMC9974526,"Kaddas, Ramsay, Ou, Fair, Kepka, Kirchhoff"
Health Care Resource Utilization and Related Costs of Patients With CKD From the United States: A Report From the DISCOVER CKD Retrospective Cohort.,2023,PMC10105052,"Garcia Sanchez, James, Carrero, Arnold, Lam, Pollock, Chen, Nolan, Wheeler, Pecoits-Filho"
Health Disparity Clusters of Off Label Prescriptions for Glucagon-Like Peptide 1 Receptor Agonists.,2025,PMC12151216,"Spinelli, Oakes, Chiu, Imboden, Miller, Jain, Gluckman"
Health Insurance Type and Outpatient Specialist Care Among Children With Asthma.,2024,PMC11184461,"Geissler, Shieh, Krishnan, Lindenauer, Ash, Goff"
Health Outcome Changes in Individuals With Type 1 Diabetes After a State-Level Insulin Copayment Cap.,2024,PMC11325206,"Giannouchos, Ukert, Buchmueller"
Health care burden of access barriers to epilepsy care in the United States: A claims-based analysis of payer channels.,2025,NA,"Peeples, Achter, Dieyi, Maughn"
Health care costs among patients with hematologic malignancies receiving allogeneic transplants: a US payer perspective.,2024,PMC10912849,"Maziarz, Gergis, Edwards, Song, Liu, Anderson, Signorovitch, Manghani, Simantov, Shin, Sivaraman"
Health care costs among patients with relapsed/refractory multiple myeloma treated with ixazomib or daratumumab in combination with lenalidomide and dexamethasone in the United States.,2024,PMC11607204,"Ailawadhi, Cheng, DerSarkissian, Dabora, Young, Noga, Pi, Zhang, Banatwala, Duh, Cherepanov"
Health care costs and resource utilization among patients with myasthenia gravis in the United States.,2025,PMC12039500,"Choi, Touchette, Kim"
Health care resource utilization and cost of severe hypoglycemia treatment in insulin-treated patients with diabetes in the United States.,2021,PMC10391039,"Bajpai, Wong-Jacobson, Liu, Mitchell, Haynes, Syring, Ali, Chinthammit"
Health care resource utilization and costs across stages of amyotrophic lateral sclerosis in the United States.,2024,PMC11522455,"Stenson, Chew, Dong, Heithoff, Wang, Rosenfeld"
Health care resource utilization and costs among individuals with vs without Huntington disease in a US population.,2022,PMC10373050,"To, Exuzides, Abbass, Patel, Ta, Surinach, Fuller, Luo"
Health care resource utilization and costs among patients with spasticity or cervical dystonia.,2024,PMC10775770,"Hull, Danchenko, Anupindi, DeKoven, He, Bouchard"
"Health care resource utilization in the management of patients with Arginase 1 Deficiency in the US: a retrospective, observational, claims database study.",2022,NA,"Bin Sawad, Jackimiec, Bechter, Hull, Yeaw, Wang, Diaz"
Health care utilization and cost associated with switching biologics within the first year of biologic treatment initiation among patients with ankylosing spondylitis.,2021,PMC10394190,"Yi, Dai, Piao, Zheng, Park"
Health care utilization and costs associated with direct-acting antivirals for patients with substance use disorders and chronic hepatitis C.,2021,PMC8968723,"Jiang, Vouri, Diaby, Lo-Ciganic, Parker, Park"
Health-Care Patterns for Three Common Elective Surgeries: Implications for Bundled Payment Models.,2023,NA,"Berlin, Kamdar, Syrjamaki, Sears"
Health-care expenditures are less for minimally invasive than open colectomy for colon cancer: A US commercial claims database analysis.,2023,PMC10338385,"Bastawrous, Shih, Li, Khalil, Almaz, Cleary"
Healthcare Cost and Utilization Associated with Biologic Treatment Patterns Among Patients with Psoriatic Arthritis: Analyses from a Large US Claims Database.,2021,PMC7984152,"Hur, Kim, Dai, Piao, Zheng, Yi"
Healthcare Costs and Utilization for Patients With Systemic Lupus Erythematosus in China: A National Claims Database Study.,2023,NA,"He, Lloyd, Cooper, Li, Chauhan, Juliao, Quasny, Bao"
Healthcare Resource Utilization and Costs in Patients with Geographic Atrophy Secondary to Age-Related Macular Degeneration.,2021,PMC8236262,"Kim, Devine, Campbell, Shirneshan, Zhao, Bansal"
Healthcare Utilization and Costs Among US Adolescents With Alopecia Areata.,2022,PMC9338344,"Ray, Swallow, Gandhi, Carley, Sikirica, Wang, Done, Signorovitch, Mostaghimi"
Healthcare Utilization in the Year Before Death By Suicide: A Multinomial Approach.,2025,NA,"Porter, Allison, Gokarakonda, Lovelady, McCormick, Stanley, Tilford"
Healthcare resource use and cost burden of urinary incontinence to United States payers.,2022,PMC9542745,"Datar, Pan, McKinney, Goss, Pulliam"
Healthcare resource utilization after initiation of sodium-glucose co-transporter-2 inhibitors versus dipeptidyl peptidase-4 inhibitors or other glucose-lowering drugs in Japanese patients with type 2 diabetes.,2021,NA,"Kohsaka, Takeda, Kidani, Yajima"
"Healthcare resource utilization and costs 2 years pre- and post-lumbar spine surgery for stenosis: a national claims cohort study of 22,182 cases.",2022,NA,"Koltsov, Sambare, Alamin, Wood, Cheng, Hu"
Healthcare resource utilization and costs before and after long-acting injectable antipsychotic initiation in commercially insured young adults with schizophrenia.,2022,PMC8994268,"Fu, Pesa, Lakey, Benson"
Healthcare resource utilization and costs for hip dislocation following primary total hip arthroplasty in the medicare population.,2021,NA,"Mantel, Chitnis, Ruppenkamp, Holy, Daccach"
Healthcare utilization during acute medically attended episodes of respiratory syncytial virus-related lower respiratory tract infection among infants in the United States.,2025,PMC11809781,"Gantenberg, van Aalst, Diakun, Bengtson, Limone, Nelson, Savitz, Zullo"
Healthcare utilization patterns before and after a long COVID diagnosis: a case-control study.,2025,PMC11812174,"DeVoss, Carlton, Jolley, Perraillon"
Hearing Loss and Incident Dementia: Claims Data From the New York SPARCS Database.,2022,NA,"Chern, Sharma, Golub"
Hematopoietic Stem-Cell Transplant Utilization in Relapsed/Refractory Hodgkin Lymphoma: A Population-Level Analysis of Statewide Claims Data.,2022,PMC9173566,"Waheed, Rodday, Kumar, Miller, Parsons"
High-Cost Cancer Drug Use in Medicare Advantage and Traditional Medicare.,2025,PMC11724345,"Bradley, Liang, Lindrooth, Sabik, Perraillon"
"High-dimensional propensity scores for empirical covariate selection in secondary database studies: Planning, implementation, and reporting.",2023,PMC10099872,"Rassen, Blin, Kloss, Neugebauer, Platt, Pottegård, Schneeweiss, Toh"
Historical and projected public spending on drugs for rare diseases in Canada between 2010 and 2025.,2022,PMC9548177,"Lech, Chow, Mann, Mott, Malmberg, Forte"
"Home Discharge Has Increased After Total Hip Arthroplasty, However Rates Vary Between Large Databases.",2021,PMC7445154,"DeMik, Carender, Glass, Callaghan, Bedard"
Home Visiting for NICU Graduates: Impacts of Following Baby Back Home.,2021,NA,"McKelvey, Lewis, Beavers, Casey, Irby, Goudie"
Hospital Facility Prices Declined As A Result Of Oregon's Hospital Payment Cap.,2024,NA,"Murray, Brown, Miller, Norton, Ryan"
"Hospital, regional, and policy-level variations in shoulder arthroplasty prices: a Nationwide database study.",2026,PMC12702098,"Shenoy, Parsons, Wu, Therien, Zhang, Hayes, Pean, Klifto, Eward"
Hospitalization-related costs associated with oral agents targeting the prostacyclin pathway for pulmonary arterial hypertension.,2023,NA,"McConnell, Bilir, Xu, Tsang, Panjabi"
Hospitalizations and Mortality From Myasthenia Gravis: Trends From 2 US National Datasets.,2024,NA,"Habib, Sacks, Cool, Durgapal, Dennen, Everson, Hughes, Hernandez, Phillips"
Hospitalizations reduce health care utilization of household members.,2022,PMC9643095,"Bergquist, de Vaan"
How All-Payer Claims Databases (APCDs) Can be Used to Examine Changes in Professional Spending: Experience from the Rhode Island APCD.,2023,NA,"Philips, Lee, James, Lucht, Wilson"
How well do clinical and demographic characteristics predict Patient Health Questionnaire-9 scores among patients with treatment-resistant major depressive disorder in a real-world setting?,2021,PMC7882175,"Voelker, Joshi, Daly, Papademetriou, Rotter, Sheehan, Kuvadia, Liu, Dasgupta, Potluri"
Human immunodeficiency virus infection is associated with greater risk of pneumonia and readmission after cardiac surgery.,2024,PMC11056438,"Zadeh, Justicz, Plate, Cortelli, Wang, Melvan"
Identification of racial/ethnic disparities associated with severe maternal morbidity using the Arkansas All-Payer Claims Database (2013-2017).,2023,PMC11388902,"Rezaeiahari, Brown, Ali, Tilford, Magann"
Identifying Diagnoses of Schizophrenia Spectrum Disorder in Large Data Sets.,2022,PMC9582046,"Benson, Yang, Weiss, Fung, Moran, Öngür, Hsu"
Identifying Long-Term Morbidities and Health Trajectories After Prolonged Mechanical Ventilation in Children Using State All Payer Claims Data.,2022,PMC9058185,"Maddux, Mourani, Miller, Carpenter, LaVelle, Pyle, Watson, Bennett"
Identifying Patterns of Medical Intervention in Acute Respiratory Failure: A Retrospective Observational Study.,2023,PMC10589534,"Kruser, Sharma, Holl, Nohadani"
Identifying Predictors for Early Percutaneous Spinal Cord Stimulator Explant at One and Two Years: A Retrospective Database Analysis.,2023,NA,"Hussain, Boulos, Malik, Abd-Elsayed, Essandoh, Khan, Nguyen, Weaver"
Identifying Predictors of Postoperative Myocardial Infarction Following Repair of Abdominal Aortic Aneurysm Using a Retrospective Claims-Based Analysis.,2025,NA,"Vidovich, Reslink, Hussain, Essandoh, Iyer, Stahl, Baumann, Anam, Weaver, Saklayen"
"Identifying and delineating the type 2 diabetes population in the Netherlands using an all-payer claims database: characteristics, healthcare utilisation and expenditures.",2021,PMC8655569,"Geurten, Elissen, Bilo, Struijs, van Tilburg, Ruwaard"
"Identifying bright spot communities: Socioecological, workforce, and healthcare delivery factors influencing opioid mortality.",2022,PMC10549030,"Britz, Krist, Chapman, Moeller, Bethune, Sabo, Harrell, Lowe, Richards, Saunders, Woolf"
Imaging Utilization Patterns in the Follow-Up of Extremity Soft Tissue Sarcomas in the United States.,2023,NA,"Gorelik, Rula, Pelzl, Hemingway, Christensen, Brophy, Gyftopoulos"
Impact of COVID-19 on Incident Depression and Anxiety: A Population-Based Observational Study Using Statewide Claims Data.,2025,PMC12294617,"Kim, Duong, Duru, Weir, Manotas, Kleinschmit, Fischer, Weir, Wilson"
Impact of Community-Level Social Vulnerability on Preventable Emergency Department Visits in Insured Patients.,2025,PMC12166410,"Wilder, Holaday, Maroko, Lopez, Souffront, Horowitz, Richardson"
Impact of Mean Family Income on Cumulative Incidence of Revision After Total Knee Arthroplasty.,2025,NA,"Kubsad, Liao, Manner, Fernando, Chansky, Hernandez"
Impact of Medicaid Coverage of Tele-Mental Health Services on Postpartum Mental Health Services: Evidence from Massachusetts.,2025,PMC12570869,"Jeung, Attanasio, Geissler"
Impact of Medicaid Eligibility Changes on Long-acting Reversible Contraception Use in Massachusetts and Maine.,2022,NA,"Pace, Saran, Hawkins"
Impact of Provider Health Information Exchange Services on Patient Utilization of Emergency Room and Inpatient Practices in Colorado.,2025,PMC12608124,"Ford, Jardim, Landry, Jha, Nwi-Mozu, Joines, Isiogu"
Impact of State Telehealth Parity Laws for Private Payers on Hypertension Medication Adherence Before and During the COVID-19 Pandemic.,2024,PMC11929584,"Zhang, Lee, Popoola, Lee, Jackson, Pollack, Dong, Therrien, Luo"
Impact of initiation of amikacin liposome inhalation suspension on hospitalizations and other healthcare resource utilization measures: a retrospective cohort study in real-world settings.,2022,PMC9719199,"Aksamit, Wu, Hassan, Achter, Chatterjee"
Impact of mepolizumab in patients with high-burden severe asthma within a managed care population.,2023,NA,"Lugogo, Bogart, Corbridge, Packnett, Wu, Hahn"
Impact of surgical complications on hospital costs and revenues: retrospective database study of Medicare claims.,2023,PMC10508298,"Haidar, Vazquez, Medic"
Impact of the COVID-19 pandemic on treatment for mental health needs: a perspective on service use patterns and expenditures from commercial medical claims data.,2023,PMC9932413,"Li, Kamin, George, Saiz, Meyer"
Impact of the Transition from ICD-9-CM to ICD-10-CM on the Rates of Severe Maternal Morbidity in Arkansas: An Analysis of Claims Data.,2022,PMC9148652,"Rezaeiahari, Brown, Ali"
Improving perinatal depression screening uptake: The impact of Medicaid reimbursement policy in Massachusetts.,2025,PMC12047695,"Jeung, Attanasio, Geissler"
