title,pubdate,pmc_id,authors
A Systematic Review and Meta-Analysis of Preoperative Frailty Instruments Derived From Electronic Health Data.,2021,NA,"Alkadri, Hage, Nickerson, Scott, Shaw, Aucoin, McIsaac"
A continuity of care programme for women at risk of preterm birth in the UK: Process evaluation of a hybrid randomised controlled pilot trial.,2023,PMC9836307,"Fernandez Turienzo, Hull, Coxon, Bollard, Cross, Seed, Shennan, Sandall"
A customizable deep learning model for nosocomial risk prediction from critical care notes with indirect supervision.,2020,PMC7075529,"Goodwin, Demner-Fushman"
A data-driven and practice-based approach to identify risk factors associated with hospital-acquired falls: Applying manual and semi- and fully-automated methods.,2019,NA,"Lucero, Lindberg, Fehlberg, Bjarnadottir, Li, Cimiotti, Crane, Prosperi"
A generalizable and easy-to-use COVID-19 stratification model for the next pandemic via immune-phenotyping and machine learning.,2024,PMC11004273,"He, Cui, Zhao, Wu, Zhang, Xue, Zhang, Ge, Leng"
A latent variable approach to potential outcomes for emergency department admission decisions.,2019,PMC6684361,"Cochran, Rathouz, Kocher, Zayas-Cabán"
A machine learning approach for predicting urine output after fluid administration.,2019,NA,"Lin, Huang, Komorowski, Lin, Chang, Chen, Li, Lin"
A machine learning model for orthodontic extraction/non-extraction decision in a racially and ethnically diverse patient population.,2023,NA,"Mason, Kelly, Eckert, Dean, Dundar, Turkkahraman"
"A novel electronic health record-based, machine-learning model to predict severe hypoglycemia leading to hospitalizations in older adults with diabetes: A territory-wide cohort and modeling study.",2024,PMC11014435,"Shi, Yang, Lau, Luk, Ma, Kong, Wong, Chan, Chan, Chow"
A novel method for causal structure discovery from EHR data and its application to type-2 diabetes mellitus.,2021,PMC8546093,"Shen, Ma, Vemuri, Castro, Caraballo, Simon"
"A prognostic model, including quantitative fetal fibronectin, to predict preterm labour: the QUIDS meta-analysis and prospective cohort study.",2021,NA,"Stock, Horne, Bruijn, White, Heggie, Wotherspoon, Boyd, Aucott, Morris, Dorling, Jackson, Chandiramani, David, Khalil, Shennan, Baaren, Hodgetts-Morton, Lavender, Schuit, Harper-Clarke, Mol, Riley, Norman, Norrie"
A qualitative exploration of dentists' opioid prescribing decisions within U.S. veterans affairs facilities.,2023,PMC10026830,"Sharp, Solanki, Boyer, Vivo, Kale, Hughes, Gibson, Jurasic, Evans, Suda"
A randomized study on the usefulness of an electronic outpatient hypoglycemia risk calculator for clinicians of patients with diabetes in a safety-net institution.,2020,NA,"Weiner, Cummins, Raji, Ofner, Iglay, Teal, Li, Engel, Knapp, Rajpathak, Baker, Chatterjee, Radican"
A scalable approach for developing clinical risk prediction applications in different hospitals.,2021,NA,"Sun, Depraetere, Meesseman, De Roo, Vanbiervliet, De Baerdemaeker, Muys, von Dossow, Hulde, Szymanowsky"
A scoping review of real-time automated clinical deterioration alerts and evidence of impacts on hospitalised patient outcomes.,2022,NA,"Blythe, Parsons, White, Cook, McPhail"
A theoretical model of health management using data-driven decision-making: the future of precision medicine and health.,2021,PMC7885377,"Kriegova, Kudelka, Radvansky, Gallo"
Advancing care for acute gastrointestinal bleeding using artificial intelligence.,2021,NA,Shung
Adverse outcomes associated with recorded victimization in mental health electronic records during the first UK COVID-19 lockdown.,2023,PMC9702612,"Kadra-Scalzo, Kornblum, Stewart, Howard"
"Alerts and Collections for Automating Patients' Sensemaking and Organizing of Their Electronic Health Record Data for Reflection, Planning, and Clinical Visits: Qualitative Research-Through-Design Study.",2023,PMC10477924,"Nakikj, Kreda, Gehlenborg"
Ambulatory Risk Models for the Long-Term Prevention of Sepsis: Retrospective Study.,2021,PMC8299345,"Lee, Molani, Fang, Jade, O'Mahony, Kornilov, Mico, Hadlock"
An Electronic Medical Record Intervention to Increase Pharmacologic Prophylaxis for Venous Thromboembolism in Emergency Department Observation Patients.,2024,NA,"Baugh, Cash, Meguerdichian, Dunham, Stump, Stevens, Reust, White, Dutta"
An Interpretable Longitudinal Preeclampsia Risk Prediction Using Machine Learning.,2023,PMC10462210,"Eberhard, Cohen, Rigoni, Bates, Gray, Kovacheva"
An approximate quasi-likelihood approach for error-prone failure time outcomes and exposures.,2021,PMC8963256,"Boe, Tinker, Shaw"
An explanatory machine learning framework for studying pandemics: The case of COVID-19 emergency department readmissions.,2022,PMC8763415,"Davazdahemami, Zolbanin, Delen"
An integrated LSTM-HeteroRGNN model for interpretable opioid overdose risk prediction.,2023,PMC9630306,"Dong, Wong, Lyu, Abell-Hart, Deng, Liu, Hajagos, Rosenthal, Chen, Wang"
"An interactive nomogram to predict healthcare-associated infections in ICU patients: A multicenter study in GuiZhou Province, China.",2019,PMC6629073,"Zhang, Yang, Mou, Wang, He, Zhang, Wu, Cheng, Wu, Li, Xu, Chao"
An interpretable deep learning framework for predicting liver metastases in postoperative colorectal cancer patients using natural language processing and clinical data integration.,2023,PMC10557887,"Li, Wang, Cai, Sun, Yang, Liu, Wang, Lv"
An interpretable predictive deep learning platform for pediatric metabolic diseases.,2024,PMC11105121,"Javidi, Mariam, Alkhaled, Pantalone, Rotroff"
Application of a decision tree model in the early identification of severe patients with severe fever with thrombocytopenia syndrome.,2021,PMC8324211,"Wang, He, Yi, Yuan, Suo, Pei, Li, Ma, Wang, Xu, Guo, Huang"
Applying human-centered design to the construction of a cirrhosis management clinical decision support system.,2024,PMC10898661,"Ge, Buenaventura, Berrean, Purvis, Fontil, Lai, Pletcher"
Are current clinical studies on artificial intelligence-based medical devices comprehensive enough to support a full health technology assessment? A systematic review.,2023,NA,"Farah, Davaze-Schneider, Martin, Nguyen, Borget, Martelli"
Artificial Intelligence and Surgical Decision-making.,2020,PMC7286802,"Loftus, Tighe, Filiberto, Efron, Brakenridge, Mohr, Rashidi, Upchurch, Bihorac"
Artificial intelligence for clinical decision support for monitoring patients in cardiovascular ICUs: A systematic review.,2023,PMC10102653,"Moazemi, Vahdati, Li, Kalkhoff, Castano, Dewitz, Bibo, Sabouniaghdam, Tootooni, Bundschuh, Lichtenberg, Aubin, Schmid"
Assessing Prescriber Behavior with a Clinical Decision Support Tool to Prevent Drug-Induced Long QT Syndrome.,2021,PMC7946597,"Trinkley, Pell, Martinez, Maude, Hale, Rosenberg"
Assessing the effects of data drift on the performance of machine learning models used in clinical sepsis prediction.,2023,NA,"Rahmani, Thapa, Tsou, Casie Chetty, Barnes, Lam, Foon Tso"
Assessing the severity of cardiovascular disease in 213 088 patients with coronary heart disease: a retrospective cohort study.,2021,PMC8061853,"Zghebi, Mamas, Ashcroft, Rutter, VanMarwijk, Salisbury, Mallen, Chew-Graham, Qureshi, Weng, Holt, Buchan, Peek, Giles, Reeves, Kontopantelis"
"Assessing violence risk in first-episode psychosis: external validation, updating and net benefit of a prediction tool (OxMIV).",2023,PMC10335427,"Whiting, Mallett, Lennox, Fazel"
Assessment of a Clinical Trial-Derived Survival Model in Patients With Metastatic Castration-Resistant Prostate Cancer.,2021,PMC7823224,"Coquet, Bievre, Billaut, Seneviratne, Magnani, Bozkurt, Brooks, Hernandez-Boussard"
Association Between Patient Survival and Clinician Variability in Treatment Rates for Aortic Valve Stenosis.,2021,PMC8475044,"Brennan, Lowenstern, Sheridan, Boero, Thourani, Vemulapalli, Wang, Liska, Gander, Jager, Leon, Peterson"
"Association Between Psychiatric Polygenic Scores, Healthcare Utilization and Comorbidity Burden.",2023,PMC10557834,"Kirchner, Rocha, Linner, Wilimitis, Walsh, Ripperger, Lee, Liu, Davis, Hu, Chabris, Smoller"
Association between post-operative delirium and use of volatile anesthetics in the elderly: A real-world big data approach.,2022,NA,"Saller, Hubig, Seibold, Schroeder, Wang, Groene, Perneczky, von Dossow, Hinske"
Association of NPAC score with survival after acute myocardial infarction.,2020,NA,"Li, Xu, Ho, Lakhani, Liu, Bazoukis, Liu, Wong, Cheng, Chan, Zhang, Gin, Wong, Wong, Wu, Zhang, Tse"
Attention-based neural networks for clinical prediction modelling on electronic health records.,2023,PMC10701944,"Fridgeirsson, Sontag, Rijnbeek"
AutoScore-Imbalance: An interpretable machine learning tool for development of clinical scores with rare events data.,2022,NA,"Yuan, Xie, Ong, Ning, Chee, Saffari, Abdullah, Goldstein, Chakraborty, Liu"
AutoScore-Ordinal: an interpretable machine learning framework for generating scoring models for ordinal outcomes.,2022,PMC9636613,"Saffari, Ning, Xie, Chakraborty, Volovici, Vaughan, Ong, Liu"
Automatable end-of-life screening for older adults in the emergency department using electronic health records.,2023,PMC10258151,"Haimovich, Xu, Wei, Schonberg, Hwang, Taylor"
Automated EHR score to predict COVID-19 outcomes at US Department of Veterans Affairs.,2020,PMC7384633,"Osborne, Veigulis, Arreola, Röösli, Curtin"
Barriers to the Use of Clinical Decision Support for the Evaluation of Pulmonary Embolism: Qualitative Interview Study.,2021,PMC8374661,"Richardson, Dauber-Decker, McGinn, Barnaby, Cattamanchi, Pekmezaris"
Bayesian network analysis reveals the interplay of intracranial aneurysm rupture risk factors.,2022,NA,"Delucchi, Spinner, Scutari, Bijlenga, Morel, Friedrich, Furrer, Hirsch"
Benchmarking emergency department prediction models with machine learning and public electronic health records.,2022,PMC9610299,"Xie, Zhou, Lee, Tan, Li, Rajnthern, Chee, Chakraborty, Wong, Dagan, Ong, Gao, Liu"
Bioinformatics Architecture for Integrating Genomics Data into Electronic Health Records.,2024,NA,"Brunner, Butti, Menazzi, Chanfreau, Tajerian, Quiroga, Otero, Luna, Benitez"
Breast Cancer Prognosis Using a Machine Learning Approach.,2019,PMC6468737,"Ferroni, Zanzotto, Riondino, Scarpato, Guadagni, Roselli"
Budget constrained machine learning for early prediction of adverse outcomes for COVID-19 patients.,2021,PMC8486861,"Nguyen, Chan, Cadena, Soper, Kiszka, Womack, Work, Duggan, Haller, Hanrahan, Kennedy, Mukundan, Ray"
Challenges and opportunities using online portals to recruit diverse patients to behavioral trials.,2019,PMC6857600,"Tabriz, Fleming, Shin, Resnicow, Jones, Flocke, Shires, Hawley, Willens, Lafata"
Changing relative risk of clinical factors for hospital-acquired acute kidney injury across age groups: a retrospective cohort study.,2020,PMC7397647,"Wu, Hu, Zhang, Chen, Yu, Kellum, Waitman, Liu"
Characterizing the temporal changes in association between modifiable risk factors and acute kidney injury with multi-view analysis.,2022,NA,"Liu, Yuan, Zhang, Chen, Patel, Hu, Liu"
Clinical Decision Support Intervention for Rib Fracture Treatment.,2020,PMC8553577,"Macheel, Reicks, Sybrant, Evans, Farhat, West, Tignanelli"
Clinical Decision Support Tools in the Electronic Medical Record.,2024,PMC10831391,"Alexiuk, Elgubtan, Tangri"
Clinical Implementation of Predictive Models Embedded within Electronic Health Record Systems: A Systematic Review.,2020,PMC7710328,"Lee, Shah, Haack, Baxter"
Clinical decision support for chemotherapy-induced neutropenia using a hybrid pharmacodynamic/machine learning model.,2023,PMC10681461,"Hughes, Tong, Burns, Daly, Razavi, Boelens, Goswami, Keizer"
Clinical decision support system to assess the risk of sepsis using Tree Augmented Bayesian networks and electronic medical record data.,2020,NA,"Gupta, Liu, Shepherd"
Clinical decision support systems to guide healthcare providers on HIV testing.,2022,NA,"Smit, Jordans, Reinhard, Bramer, Verbon, Rokx, Calmy"
Clinical implementation of suicide risk prediction models in healthcare: a qualitative study.,2022,PMC9748385,"Yarborough, Stumbo, Schneider, Richards, Hooker, Rossom"
Clinical information extraction for preterm birth risk prediction.,2020,NA,"Sterckx, Vandewiele, Dehaene, Janssens, Ongenae, De Backere, De Turck, Roelens, Decruyenaere, Van Hoecke, Demeester"
Clinical prediction models for hospital falls: a scoping review protocol.,2021,PMC8438847,"Parsons, Cramb, McPhail"
"Clinical risk prediction with random forests for survival, longitudinal, and multivariate (RF-SLAM) data analysis.",2019,PMC6937754,"Wongvibulsin, Wu, Zeger"
Clinician perspectives on how situational context and augmented intelligence design features impact perceived usefulness of sepsis prediction scores embedded within a simulated electronic health record.,2024,PMC11105126,"Payne, Sattar, Wright, Hill, Butler, Macpherson, Jeppesen, Del Fiol, Madaras-Kelly"
Combining adult with pediatric patient data to develop a clinical decision support tool intended for children: leveraging machine learning to model heterogeneity.,2022,PMC8961261,"Sabharwal, Hurst, Tejwani, Hobbs, Routh, Goldstein"
"Combining simple blood tests to identify primary care patients with unexpected weight loss for cancer investigation: Clinical risk score development, internal validation, and net benefit analysis.",2021,PMC8407560,"Nicholson, Aveyard, Koshiaris, Perera, Hamilton, Oke, Hobbs"
Combining structured and unstructured data for predictive models: a deep learning approach.,2020,PMC7596962,"Zhang, Yin, Zeng, Yuan, Zhang"
Comparison of machine learning algorithms for the identification of acute exacerbations in chronic obstructive pulmonary disease.,2020,NA,"Wang, Chen, Du, Zhan, Yang, Fang"
Cost-Effectiveness Analysis of Molnupiravir Versus Best Supportive Care for the Treatment of Outpatient COVID-19 in Adults in the US.,2022,PMC9270266,"Goswami, Alsumali, Jiang, Schindler, Duke, Cohen, Briggs, Puenpatom"
Cost-effectiveness of a multicomponent quality improvement care model for diabetes in South Asia: The CARRS randomized clinical trial.,2023,NA,"Singh, Kondal, Menon, Varthakavi, Viswanathan, Dharmalingam, Bantwal, Sahay, Masood, Khadgawat, Desai, Prabhakaran, Narayan, Phillips, Tandon, Ali"
Current challenges in health information technology-related patient safety.,2020,PMC7510167,"Sittig, Wright, Coiera, Magrabi, Ratwani, Bates, Singh"
DEPOT: graph learning delineates the roles of cancers in the progression trajectories of chronic kidney disease using electronic medical records.,2023,PMC10462236,"Song, Liu, Li, Zhang, Eadon, Su"
"Decision regret, adverse outcomes, and treatment choice in men with localized prostate cancer: Results from a multi-site randomized trial.",2021,PMC8213859,"Berry, Hong, Blonquist, Halpenny, Xiong, Filson, Master, Sanda, Chang, Chien, Jones, Krupski, Wolpin, Wilson, Hayes, Trinh, Sokoloff"
Decision-support models for empiric antibiotic selection in Gram-negative bloodstream infections.,2019,NA,"MacFadden, Coburn, Shah, Robicsek, Savage, Elligsen, Daneman"
Decreasing incidence of pregnancy among HIV-positive adolescents in a large HIV treatment program in western Kenya between 2005 and 2017: a retrospective cohort study.,2020,PMC7709285,"Millar, Keter, Musick, Apondi, Wachira, MacDonald, Spitzer, Braitstein"
Deep Bayesian Gaussian processes for uncertainty estimation in electronic health records.,2021,PMC8526832,"Li, Rao, Hassaine, Ramakrishnan, Canoy, Salimi-Khorshidi, Mamouei, Lukasiewicz, Rahimi"
Deep learning detects and visualizes bleeding events in electronic health records.,2021,PMC8114029,"Pedersen, Laursen, Rajeeth Savarimuthu, Hansen, Alnor, Bjerre, Kjær, Gils, Thorsen, Andersen, Nielsen, Andersen, Just, Vinholt"
Deep learning for electronic health records: A comparative review of multiple deep neural architectures.,2020,NA,"Ayala Solares, Diletta Raimondi, Zhu, Rahimian, Canoy, Tran, Pinho Gomes, Payberah, Zottoli, Nazarzadeh, Conrad, Rahimi, Salimi-Khorshidi"
Dentareport - Automated longevity and risk factor analysis in dental patient care.,2019,NA,"Wierichs, Meyer-Lueckel, Kramer"
Deployment of Real-time Natural Language Processing and Deep Learning Clinical Decision Support in the Electronic Health Record: Pipeline Implementation for an Opioid Misuse Screener in Hospitalized Adults.,2023,PMC10160938,"Afshar, Adelaine, Resnik, Mundt, Long, Leaf, Ampian, Wills, Schnapp, Chao, Brown, Joyce, Sharma, Dligach, Burnside, Mahoney, Churpek, Patterson, Liao"
"Design and Usability of an Electronic Health Record-Integrated, Point-of-Care, Clinical Decision Support Tool for Modeling and Simulation of Antihemophilic Factors.",2020,PMC7141904,"Abdel-Rahman, Gill, Carpenter, Gueye, Wicklund, Breitkreutz, Ghosh, Kollu"
"Design, methodology, and baseline of whole city-million scale children and adolescents myopia survey (CAMS) in Wenzhou, China.",2021,PMC8373605,"Xu, Zhuang, Zhang, Ma, Yuan, Tu, Li, Wang, Zhang, Lu, Li, Liu, Xue, Zhou, Sun, Bao, Li, Lu, Wang, Su, Qu"
Designing an openEHR-Based Pipeline for Extracting and Standardizing Unstructured Clinical Data Using Natural Language Processing.,2020,PMC7725544,"Wulff, Mast, Hassler, Montag, Marschollek, Jack"
Developing Clinical Prediction Models Using Primary Care Electronic Health Record Data: The Impact of Data Preparation Choices on Model Performance.,2022,PMC10910909,"van Os, Kanning, Wermer, Chavannes, Numans, Ruigrok, van Zwet, Putter, Steyerberg, Groenwold"
Developing Prediction Models for 30-Day Unplanned Readmission Among Children With Medical Complexity.,2019,PMC6391036,"Leary, Price, Scott, Kent, Wong, Freund"
Developing a clinical prediction rule for repeated consultations with functional somatic symptoms in primary care: a cohort study.,2021,PMC7799137,"Holtman, Burger, Verheij, Wouters, Berger, Rosmalen, Verhaak"
Developing and implementing a heart failure data mart for research and quality improvement.,2019,NA,"Abu-Rish Blakeney, Wolpin, Lavallee, Dardas, Cheng, Zierler"
Developing and internally validating a prediction model for total knee replacement surgery in patients with osteoarthritis.,2022,PMC9718161,"Thuraisingam, Chondros, Manski-Nankervis, Spelman, Choong, Gunn, Dowsey"
"Developing, pilot testing, and refining requirements for 3 EHR-integrated interventions to improve diagnostic safety in acute care: a user-centered approach.",2023,PMC10172040,"Garber, Garabedian, Wu, Lam, Malik, Fraser, Bersani, Piniella, Motta-Calderon, Rozenblum, Schnock, Griffin, Schnipper, Bates, Dalal"
Development and Evaluation of Novel Electronic Medical Record Tools For Avoiding Bleeding After Percutaneous Coronary Intervention.,2019,PMC6915282,"Ebinger, Henry, Kim, Inkelas, Cheng, Nuckols"
Development and Performance of a Clinical Decision Support Tool to Inform Resource Utilization for Elective Operations.,2020,PMC7607444,"Goldstein, Cerullo, Krishnamoorthy, Blitz, Mureebe, Webster, Dunston, Stirling, Gagnon, Scales"
Development and Performance of the Pulmonary Embolism Result Forecast Model (PERFORM) for Computed Tomography Clinical Decision Support.,2019,PMC6686780,"Banerjee, Sofela, Yang, Chen, Shah, Ball, Mushlin, Desai, Bledsoe, Amrhein, Rubin, Zamanian, Lungren"
Development and Validation of a Colorectal Cancer Prediction Model: A Nationwide Cohort-Based Study.,2024,PMC8414191,"Isakov, Riesel, Leshchinsky, Shaham, Reis, Keret, Levi, Brener, Balicer, Dagan, Hayek"
Development and Validation of a Deep Learning Algorithm for Mortality Prediction in Selecting Patients With Dementia for Earlier Palliative Care Interventions.,2019,PMC6628612,"Wang, Sha, Lakin, Bynum, Bates, Hong, Zhou"
Development and Validation of a Machine Learning Model Using Administrative Health Data to Predict Onset of Type 2 Diabetes.,2021,PMC8150694,"Ravaut, Harish, Sadeghi, Leung, Volkovs, Kornas, Watson, Poutanen, Rosella"
Development and Validation of a Personalized Model With Transfer Learning for Acute Kidney Injury Risk Estimation Using Electronic Health Records.,2022,PMC9250052,"Liu, Zhang, Chen, Yu, Kellum, Matheny, Simpson, Hu, Liu"
Development and Validation of a Prediction Model for Atrial Fibrillation Using Electronic Health Records.,2019,PMC6884135,"Hulme, Khurshid, Weng, Anderson, Wang, Ashburner, Ko, McManus, Benjamin, Ellinor, Trinquart, Lubitz"
Development and Validation of a Risk Stratification Model Using Disease Severity Hierarchy for Mortality or Major Cardiovascular Event.,2020,PMC7368174,"Ngufor, Caraballo, O'Byrne, Chen, Shah, Pruinelli, Steinbach, Simon"
Development and assessment of PharmaCheck: an electronic screening tool for the prevention of twenty major adverse drug events.,2022,PMC9154036,"Skalafouris, Reny, Stirnemann, Grosgurin, Eggimann, Grauser, Teixeira, Jermini, Bruggmann, Bonnabry, Guignard"
Development and external validation of a prediction model for tube feeding dependency for at least four weeks during chemoradiotherapy for head and neck cancer.,2022,NA,"Willemsen, Kok, Baijens, de Boer, de Bree, Devriese, Driessen, van Herpen, Hoebers, Kaanders, Karsten, van Kuijk, Lalisang, Navran, Pereboom, Schols, Terhaard, Hoeben"
Development and external validation of a risk prediction model for falls in patients with an indication for antihypertensive treatment: retrospective cohort study.,2022,PMC9641577,"Archer, Koshiaris, Lay-Flurrie, Snell, Riley, Stevens, Banerjee, Usher-Smith, Clegg, Payne, Hobbs, McManus, Sheppard"
Development and future deployment of a 5 years allograft survival model for kidney transplantation.,2019,PMC6408984,"DuBay, Su, Morinelli, Baliga, Rohan, Bian, Northrup, Pilch, Rao, Srinivas, Mauldin, Taber"
Development and validation of a machine learning model for prediction of type 2 diabetes in patients with mental illness.,2024,NA,"Bernstorff, Hansen, Enevoldsen, Damgaard, Hæstrup, Perfalk, Danielsen, Østergaard"
Development and validation of a prediction model for actionable aspects of frailty in the text of clinicians' encounter notes.,2021,PMC8714261,"Martin, Crane-Droesch, Lapite, Puhl, Kmiec, Silvestri, Ungar, Kinosian, Himes, Hubbard, Diamond, Ahya, Sims, Halpern, Weissman"
Development and validation of a prognostic model predicting symptomatic hemorrhagic transformation in acute ischemic stroke at scale in the OHDSI network.,2020,PMC6946584,"Wang, Reps, Kostka, Ryan, Zou, Voss, Rijnbeek, Chen, Rao, Morgan Stewart, Williams, Williams, Van Zandt, Falconer, Fernandez-Chas, Vashisht, Pfohl, Shah, Kasthurirathne, You, Jiang, Reich, Zhou"
Development and validation of prediction models for incident atrial fibrillation in heart failure.,2023,PMC9843222,"Vinter, Gerds, Cordsen, Valentin, Lip, Benjamin, Johnsen, Frost"
Development and validation of prediction models to estimate risk of primary total hip and knee replacements using data from the UK: two prospective open cohorts using the UK Clinical Practice Research Datalink.,2019,PMC6317440,"Yu, Jordan, Snell, Riley, Bedson, Edwards, Mallen, Tan, Ukachukwu, Prieto-Alhambra, Walker, Peat"
Development and validation of prediction rules to target care intensification in veteran patients with diabetes.,2020,PMC7305472,"Campbell, Murata, Charlton, Murata"
Development of Predictive Informatics Tool Using Electronic Health Records to Inform Personalized Evidence-Based Pressure Injury Management for Veterans with Spinal Cord Injury.,2021,NA,"Bogie, Roggenkamp, Zeng, Seton, Schwartz, Henzel, Richmond, Sun, Zhang"
Development of a Clinical Decision Support System to Predict Unplanned Cancer Readmissions.,2022,PMC10148334,"Wu, Vithala, Vu, Xin, Li, Roberto, Alexander, Sohal, Herzog, Lee"
Development of a Prediction Model for Antibiotic-Resistant Urinary Tract Infections Using Integrated Electronic Health Records from Multiple Clinics in North-Central Florida.,2022,PMC9617983,"Rich, Jun, Bian, Boucher, Cherabuddi, Morris, Prosperi"
Development of a Predictive Model for Hospital-Acquired Pressure Injuries.,2023,NA,"Pouzols, Despraz, Mabire, Raisaro"
Development of a multivariable prediction model for congenital unilateral absence of the vas deferens in male partners of infertile couples.,2022,NA,"Brusq, Mieusset, Hamdi"
Development of a patient-centred medication management model for polymedicated home-dwelling older adults after hospital discharge: results of a mixed methods study.,2023,PMC10514617,"Pereira, Meyer-Massetti, Del Río Carral, von Gunten, Wernli, Verloo"
Development of a periodontitis risk assessment model for primary care providers in an interdisciplinary setting.,2020,NA,"Shimpi, McRoy, Zhao, Wu, Acharya"
Development of a predictive model of venous thromboembolism recurrence in anticoagulated cancer patients using machine learning.,2023,NA,"Muñoz, Souto, Lecumberri, Obispo, Sanchez, Aparicio, Aguayo, Gutierrez, Palomo, Fanjul, Del Rio-Bermudez, Viñuela-Benéitez, Hernández-Presa"
Development of an age- and comorbidity adjusted- optimal radiotherapy utilisation rate for women with breast cancer.,2022,NA,"Mackenzie, Vajdic, Delaney, Comans, Agar, Gabriel, Barton"
Development of an intelligent decision support system for ischemic stroke risk assessment in a population-based electronic health record database.,2019,PMC6415884,"Hung, Lin, Lan, Peng, Lee"
Development of non-invasive diabetes risk prediction models as decision support tools designed for application in the dental clinical environment.,2019,PMC7453822,"Hegde, Shimpi, Panny, Glurich, Christie, Acharya"
"Development, Implementation, and Evaluation of an In-Hospital Optimized Early Warning Score for Patient Deterioration.",2020,PMC6956604,"O'Brien, Goldstein, Shen, Phelan, Lambert, Bedoya, Steorts"
Digital Quality Improvement Approach Reduces the Need for Rescue Antiemetics in High-Risk Patients: A Comparative Effectiveness Study Using Interrupted Time Series and Propensity Score Matching Analysis.,2019,NA,"Gabel, Shin, Hofer, Grogan, Ziv, Hong, Dhillon, Moore, Mahajan, Cannesson"
Dynamic ElecTronic hEalth reCord deTection (DETECT) of individuals at risk of a first episode of psychosis: a case-control development and validation study.,2020,NA,"Raket, Jaskolowski, Kinon, Brasen, Jönsson, Wehnert, Fusar-Poli"
EHR-Independent Predictive Decision Support Architecture Based on OMOP.,2020,PMC7269719,"Unberath, Prokosch, Gründner, Erpenbeck, Maier, Christoph"
Early Prediction of Acute Kidney Injury in the Emergency Department With Machine-Learning Methods Applied to Electronic Health Record Data.,2020,NA,"Martinez, Levin, Klein, Parikh, Menez, Taylor, Hinson"
Early Prediction of Cardiogenic Shock Using Machine Learning.,2022,PMC9326048,"Chang, Antonescu, Ravindranath, Dong, Lu, Vicario, Wondrely, Thompson, Swearingen, Acharya"
Early identification of patients admitted to hospital for covid-19 at risk of clinical deterioration: model development and multisite external validation study.,2022,PMC8850910,"Kamran, Tang, Otles, McEvoy, Saleh, Gong, Li, Dutta, Liu, Medford, Valley, West, Singh, Blumberg, Donnelly, Shenoy, Ayanian, Nallamothu, Sjoding, Wiens"
Early identification of persistent somatic symptoms in primary care: data-driven and theory-driven predictive modelling based on electronic medical records of Dutch general practices.,2023,PMC10163476,"Kitselaar, Büchner, van der Vaart, Sutch, Bennis, Evers, Numans"
Early prediction of in-hospital mortality utilizing multivariate predictive modelling of electronic medical records and socio-determinants of health of the first day of hospitalization.,2023,PMC10644472,"Stoessel, Fa, Artemova, von Schenck, Nowparast Rostami, Madiot, Landelle, Olive, Foote, Moreau-Gaudry, Bosson"
Early prediction of prostate cancer risk in younger men using polygenic risk scores and electronic health records.,2023,PMC9844630,"Varma, Maharjan, Garikipati, Hurtado, Shokouhi, Mao"
Early prediction of severe acute pancreatitis using machine learning.,2022,NA,"Thapa, Iqbal, Garikipati, Siefkas, Hoffman, Mao, Das"
Early temporal prediction of Type 2 Diabetes Risk Condition from a General Practitioner Electronic Health Record: A Multiple Instance Boosting Approach.,2020,NA,"Bernardini, Morettini, Romeo, Frontoni, Burattini"
