title,pubdate,pmc_id,authors
A cross-modal 3D deep learning for accurate lymph node metastasis prediction in clinical stage T1 lung adenocarcinoma.,2020,NA,"Zhao, Wang, Xia, Li, Zhou, Li, Zhang, Cai, Jian, Fan, Wang, Bai, Li, Xiao, Tang, Gao, Liu"
A deep transfer learning approach for COVID-19 detection and exploring a sense of belonging with Diabetes.,2023,PMC10657998,"Ahmad, Merla, Ali, Shah, AlZubi, AlZubi"
A dosiomics model for prediction of radiation-induced acute skin toxicity in breast cancer patients: machine learning-based study for a closed bore linac.,2024,PMC11089719,"Saadatmand, Mahdavi, Nikoofar, Jazaeri, Ramandi, Esmaili, Vejdani"
A generalized covariate-adjusted top-scoring pair algorithm with applications to diabetic kidney disease stage classification in the Chronic Renal Insufficiency Cohort (CRIC) Study.,2023,PMC9942303,"Kwan, Fuhrer, Montemayor, Fink, He, Hsu, Messer, Nelson, Pu, Ricardo, Rincon-Choles, Shah, Ye, Zhang, Sharma, Natarajan"
A large observational data study supporting the PROsPeR score classification in poor ovarian responders according to live birth outcome.,2021,NA,"Lehert, Arvis, Avril, Massin, Parinaud, Porcu, Rongières, Sagot, Wainer, D'Hooghe"
A machine learning approach utilizing DNA methylation as an accurate classifier of COVID-19 disease severity.,2022,PMC9580434,"Bowler, Papoutsoglou, Karanikas, Tsamardinos, Corley, Ndhlovu"
A machine learning-based diagnosis modelling of type 2 diabetes mellitus with environmental metal exposure.,2023,NA,"Zhao, Wan, Qin, Huang, Chen, Zhao"
A machine learning-based risk stratification model for ventricular tachycardia and heart failure in hypertrophic cardiomyopathy.,2021,NA,"Smole, Žunkovič, Pičulin, Kokalj, Robnik-Šikonja, Kukar, Fotiadis, Pezoulas, Tachos, Barlocco, Mazzarotto, Popović, Maier, Velicki, MacGowan, Olivotto, Filipović, Jakovljević, Bosnić"
A machine-learning approach to model risk and protective factors of vulnerability to depression.,2024,NA,"Liu, Gao, Zhang, Wong, Wu, Chan, Lee"
A model study for the classification of high-risk groups for cardiac arrest in general ward patients using simulation techniques.,2023,PMC10508528,"Song, Choi, Kwak"
A multi-class classification algorithm based on hematoxylin-eosin staining for neoadjuvant therapy in rectal cancer: a retrospective study.,2023,PMC10269576,"Wu, Liu, Liu, Li, Xiong, Sun, Lin, Li, Xu"
A narrative review of deep learning in thyroid imaging: current progress and future prospects.,2024,PMC10895129,"Yang, Ma, Chen"
A new approach to modeling pre-symptomatic incidence and transmission time of imported COVID-19 cases evolving with SARS-CoV-2 variants.,2023,PMC9464357,"Chen, Jen, Hsu, Yen, Lai, Yeh, Chen"
A new nomogram and risk classification system for predicting survival in small cell lung cancer patients diagnosed with brain metastasis: a large population-based study.,2021,PMC8164795,"Shan, Shi, Wang, Guo, Han, Wang, Wang"
A nomogram for preoperative prediction of lymphatic infiltration in colorectal cancer: A personalized approach to clinical decision making.,2019,PMC6946444,"Wu, Liu, Huang, Wei, Jeen Pc, Xie, Chen, Zhang, Tang"
A novel image-based machine learning model with superior accuracy and predictability for knee arthroplasty loosening detection and clinical decision making.,2022,PMC9562957,"Lau, Chui, Man, Xin, Ho, Mak, Ong, Law, Cheung, Yung"
A novel immunogenic cell death-related classification indicates the immune landscape and predicts clinical outcome and treatment response in acute myeloid leukemia.,2024,PMC11022379,"Zhong, He, Guo, Shi, Zhang, Jin, Kong"
A novel machine learning-based approach for the computational functional assessment of pharmacogenomic variants.,2021,PMC8351412,"Pandi, Koromina, Tsafaridis, Patsilinakos, Christoforou, van der Spek, Patrinos"
A novel miRNA-based classification model of risks and stages for clear cell renal cell carcinoma patients.,2021,PMC8323484,"Dessie, Tsai, Chang, Ng"
A novel model to label delirium in an intensive care unit from clinician actions.,2021,PMC7941123,"Coombes, Coombes, Fareed"
A novel prognostic classification integrating lipid metabolism and immune co-related genes in acute myeloid leukemia.,2023,PMC10667441,"Li, Wu, Cheng, Liang, Liang, Li, Guo, Li, Zhang, Song"
A prognostic model to personalize monitoring regimes for patients with incidental asymptomatic meningiomas.,2020,PMC7032634,"Islim, Kolamunnage-Dona, Mohan, Moon, Crofton, Haylock, Rathi, Brodbelt, Mills, Jenkinson"
A pyroptosis-related gene expression signature predicts immune microenvironment and prognosis in head and neck squamous cell carcinoma.,2024,PMC7912082,"Zhou, Feng, Qi, Qiao, Fan, Zhang, Hu, Huang"
A refined cell-of-origin classifier with targeted NGS and artificial intelligence shows robust predictive value in DLBCL.,2020,PMC7391158,"Xu-Monette, Zhang, Zhu, Tzankov, Bhagat, Visco, Dybkaer, Chiu, Tam, Zu, Hsi, You, Huh, Ponzoni, Ferreri, Møller, Parsons, van Krieken, Piris, Winter, Hagemeister, Shahbaba, De Dios, Zhang, Li, Xu, Albitar, Young"
A revised electronic version of RUCAM for the diagnosis of DILI.,2022,PMC9233102,"Hayashi, Lucena, Fontana, Bjornsson, Aithal, Barnhart, Gonzalez-Jimenez, Yang, Gu, Andrade, Hoofnagle"
A risk prediction model of gene signatures in ovarian cancer through bagging of GA-XGBoost models.,2021,PMC8132202,"Hsiao, Tao, Chuang, Lu"
A risk-group classification model in patients with bladder cancer under neoadjuvant cisplatin-based combination chemotherapy.,2021,NA,"Ferro, Lucarelli, de Cobelli, Dolce, Terracciano, Musi, Porreca, Busetto, Del Giudice, Soria, Gontero, Cantiello, Damiano, Crocerossa, Abu Farhan, Autorino, Vartolomei, Marchioni, Mari, Minervini, Longo, Celentano, Chiancone, Perdonà, Del Prete, Ditonno, Battaglia, Zamboni, Antonelli, Greco, Russo, Hurle, Crisan, Manfredi, Porpiglia, Ribera, De Placido, Facchini, Scafuri, Verde, Di Lorenzo, Cosimato, Luciano, Caputo, Crocetto, Buonerba"
A sensitivity indicator screening and intelligent classification method for the diagnosis of T2D-CHD.,2024,PMC11076677,"Li, Ying"
AI MSK clinical applications: cartilage and osteoarthritis.,2022,PMC3748969,"Joseph, McCulloch, Sohn, Pedoia, Majumdar, Link"
Above and Beyond Age: Prediction of Major Postoperative Adverse Events in Head and Neck Surgery.,2022,PMC9203666,"Mascarella, Muthukrishnan, Maleki, Kergoat, Richardson, Mlynarek, Forest, Reinhold, Martin, Hier, Sadeghi, Forghani"
Accurate and rapid screening model for potential diabetes mellitus.,2019,PMC6416888,"Pei, Gong, Kang, Zhang, Guo"
Action selection in early stages of psychosis: an active inference approach.,2023,PMC9949875,"Knolle, Sterner, Moutoussis, Adams, Griffin, Haarsma, Taverne, Goodyer, Fletcher, Murray"
Acute coronary syndrome prediction in emergency care: A machine learning approach.,2022,NA,"Emakhu, Monplaisir, Aguwa, Arslanturk, Masoud, Nassereddine, Hamam, Miller"
Adaptation of the Risk Analysis Index for Frailty Assessment Using Diagnostic Codes.,2024,PMC11127118,"Dicpinigaitis, Khamzina, Hall, Nassereldine, Kennedy, Seymour, Schmidt, Reitz, Bowers"
Addition of cribriform pattern 4 and intraductal prostatic carcinoma into the CAPRA-S tool improves post-radical prostatectomy patient stratification in a multi-institutional cohort.,2024,NA,"Nguyen, Liu, Lajkosz, Iczkowski, van der Kwast, Downes"
Advances in chronic myelomonocytic leukemia and future prospects: Lessons learned from precision genomics.,2019,PMC6763205,"Mangaonkar, Patnaik"
Advances in molecular classification and precision oncology in hepatocellular carcinoma.,2020,NA,"Rebouissou, Nault"
Advances in precision oral health.,2020,NA,"Beck, Philips, Moss, Divaris, Morelli, Offenbacher"
Adverse Cardiovascular Events Associated With Cyclin-Dependent Kinase 4/6 Inhibitors in Patients With Metastatic Breast Cancer.,2023,PMC10356048,"Fradley, Nguyen, Madnick, Chen, DeMichele, Makhlin, Dent, Lefebvre, Carver, Upshaw, DeRemer, Ky, Guha, Gong"
Alcohol and Smoking Cessation as Potential Modulators for Smoking-Associated Psoriasis Risk in Postmenopausal Women: The Women's Health Initiative.,2023,PMC9968247,"Li, Chan, Han, Chlebowski, Lee"
All Roads Lead to Rome: Diverse Etiologies of Tricuspid Regurgitation Create a Predictable Constellation of Right Ventricular Shape Changes.,2022,PMC9291517,"Orkild, Zenger, Iyer, Rupp, Ibrahim, Khashani, Perez, Foote, Bergquist, Morris, Kim, Steinberg, Selzman, Ratcliffe, MacLeod, Elhabian, Morgan"
Amputee Fall Risk Classification Using Machine Learning and Smartphone Sensor Data from 2-Minute and 6-Minute Walk Tests.,2022,PMC8914626,"Juneau, Baddour, Burger, Bavec, Lemaire"
An Explainable Artificial Intelligence Model Proposed for the Prediction of Myalgic Encephalomyelitis/Chronic Fatigue Syndrome and the Identification of Distinctive Metabolites.,2023,PMC10706650,"Yagin, Alkhateeb, Raza, Samee, Mahmoud, Colak, Yagin"
An Integrated Deep Network for Cancer Survival Prediction Using Omics Data.,2021,PMC8322661,"Hassanzadeh, Wang"
An Investigation of Psychosis Subgroups With Prognostic Validation and Exploration of Genetic Underpinnings: The PsyCourse Study.,2020,PMC7042925,"Dwyer, Kalman, Budde, Kambeitz, Ruef, Antonucci, Kambeitz-Ilankovic, Hasan, Kondofersky, Anderson-Schmidt, Gade, Reich-Erkelenz, Adorjan, Senner, Schaupp, Andlauer, Comes, Schulte, Klöhn-Saghatolislam, Gryaznova, Hake, Bartholdi, Flatau-Nagel, Reitt, Quast, Stegmaier, Meyers, Emons, Haußleiter, Juckel, Nieratschker, Dannlowski, Yoshida, Schmauß, Zimmermann, Reimer, Wiltfang, Reininghaus, Anghelescu, Arolt, Baune, Konrad, Thiel, Fallgatter, Figge, von Hagen, Koller, Lang, Wigand, Becker, Jäger, Dietrich, Scherk, Spitzer, Folkerts, Witt, Degenhardt, Forstner, Rietschel, Nöthen, Mueller, Papiol, Heilbronner, Falkai, Schulze, Koutsouleris"
An all-inclusive model for predicting invasive bacterial infection in febrile infants age 7-60 days.,2024,PMC6450281,"Ballard, Huang, Sharp, Mark, Nguyen, Young, Vinson, Van Winkle, Kene, Rauchwerger, Zhang, Park, Reed, Greenhow"
An explainable machine learning model for predicting in-hospital amputation rate of patients with diabetic foot ulcer.,2022,PMC9013600,"Xie, Li, Deng, Du, Rui, Deng, Wang, Boey, Armstrong, Ma, Deng"
Applicability of in vivo staging of regional amyloid burden in a cognitively normal cohort with subjective memory complaints: the INSIGHT-preAD study.,2019,PMC6357385,"Sakr, Grothe, Cavedo, Jelistratova, Habert, Dyrba, Gonzalez-Escamilla, Bertin, Locatelli, Lehericy, Teipel, Dubois, Hampel"
Application of Artificial Intelligence in Infant Movement Classification: A Reliability and Validity Study in Infants Who Were Full-Term and Preterm.,2024,NA,"Lin, Chandra, Tsao, Liao, Chen, Yen, Hsu, Jeng"
Application of Deep Learning in Lung Cancer Imaging Diagnosis.,2022,PMC8749371,"Jiang, Zeng, Wang, Wu, Xu"
Application of Natural Language Processing in Electronic Health Record Data Extraction for Navigating Prostate Cancer Care: A Narrative Review.,2024,NA,"Bhatia, Titus, Porto, Katz, Lopategui, Marcovich, Parekh, Shah"
Application of data mining for predicting hemodynamics instability during pheochromocytoma surgery.,2020,PMC7370474,"Zhao, Fang, Cui, Bai"
Application of information theoretic feature selection and machine learning methods for the development of genetic risk prediction models.,2021,PMC8640070,"Jalali-Najafabadi, Stadler, Dand, Jadon, Soomro, Ho, Marzo-Ortega, Helliwell, Korendowych, Simpson, Packham, Smith, Barker, McHugh, Warren, Barton, Bowes"
Application of machine learning algorithms in predicting HIV infection among men who have sex with men: Model development and validation.,2022,PMC9452878,"He, Li, Jiang, Cheng, Jiang, Xu, Yang, Zhou, Chai, Wu"
Application of machine learning models on predicting the length of hospital stay in fragility fracture patients.,2024,PMC10826155,"Lai, Mok, Chau, Law"
Application of the genetic risk model for the analysis of predisposition to nonlacunar ischemic stroke.,2019,NA,"Korchagin, Mironov, Platonov, Dribnokhodova, Akselrod, Dunaeva, Stolyar, Gorbenko, Gritsan, Olkhovskiy, Rakova, Roytman, Sotnikov, Raskurazhev, Maksimova, Tanashyan, Illarioshkin, Shipulin"
Applying Machine Learning Models to Predict Medication Nonadherence in Crohn's Disease Maintenance Therapy.,2020,PMC7280067,"Wang, Fan, Zhang, Hong, Zhang, Chen, Liu, Wang, Zhong"
Applying a genetic risk score model to enhance prediction of future multiple sclerosis diagnosis at first presentation with optic neuritis.,2024,PMC10902342,"Loginovic, Wang, Li, Ferrat, Mirshahi, Rao, Petzold, Tyrrell, Green, Weedon, Ganna, Tuomi, Carey, Oram, Braithwaite"
Artificial Intelligence-Driven Radiomics in Head and Neck Cancer: Current Status and Future Prospects.,2024,NA,"Alabi, Elmusrati, Leivo, Almangush, Mäkitie"
Artificial image objects for classification of schizophrenia with GWAS-selected SNVs and convolutional neural network.,2021,PMC8369164,"Chen, Chen, Zhao, Zhan, Ji, Chen"
Artificial intelligence-enhanced electrocardiogram analysis for identifying cardiac autonomic neuropathy in patients with diabetes.,2024,NA,"Irlik, Aldosari, Hendel, Kwiendacz, Piaśnik, Kulpa, Ignacy, Boczek, Herba, Kegler, Coenen, Gumprecht, Zheng, Lip, Alam, Nabrdalik"
Association Between Receipt of General Anesthesia During Childhood and Attention Deficit Hyperactive Disorder and Neurodevelopment.,2023,PMC9925326,"Song, Cha, Lee, Ha, Kim, Han"
Association between primary hypothyroidism and metabolic dysfunction-associated steatotic liver disease: an updated meta-analysis.,2024,NA,"Mantovani, Csermely, Bilson, Borella, Enrico, Pecoraro, Shtembari, Morandin, Polyzos, Valenti, Tilg, Byrne, Targher"
Association of CYP2C19 and CYP2D6 Poor and Intermediate Metabolizer Status With Antidepressant and Antipsychotic Exposure: A Systematic Review and Meta-analysis.,2021,PMC7702196,"Milosavljevic, Bukvic, Pavlovic, Miljevic, Pešic, Molden, Ingelman-Sundberg, Leucht, Jukic"
Associations between Sex and Risk Factors for Predicting Chronic Kidney Disease.,2022,PMC8835286,"Kao, Chang, Chang, Chen, Cheewakriangkrai, Tu"
"Associations between Short-Term Air Pollution Exposure and the Peripheral Leukocyte Distribution in the Adult Male Population in Beijing, China.",2023,PMC10048523,"Xue, Cong, Bai, Zheng, Hu, Kang, Wu, Cui, Jia, Wang"
Associations between ultra-processed food consumption and kidney function in an older adult population with metabolic syndrome.,2023,NA,"Valle-Hita, Díaz-López, Becerra-Tomás, Toledo, Cornejo-Pareja, Abete, Sureda, Bes-Rastrollo, Martínez, Tinahones, Tur, Garcidueñas-Fimbres, París-Pallejá, Goday, Goñi-Ruiz, Salas-Salvadó, Babio"
Associations of polygenic risk scores with posttraumatic stress symptom trajectories following combat deployment.,2023,PMC10480347,"Campbell-Sills, Papini, Norman, Choi, He, Sun, Kessler, Ursano, Jain, Stein"
Automated Loss-of-Balance Event Identification in Older Adults at Risk of Falls during Real-World Walking Using Wearable Inertial Measurement Units.,2021,PMC8309544,"Hauth, Jabri, Kamran, Feleke, Nigusie, Ojeda, Handelzalts, Nyquist, Alexander, Huan, Wiens, Sienko"
Automated fracture screening using an object detection algorithm on whole-body trauma computed tomography.,2022,PMC9529907,"Inoue, Maki, Furuya, Mikami, Mizutani, Takada, Okimatsu, Yunde, Miura, Shiratani, Nagashima, Maruyama, Shiga, Inage, Orita, Eguchi, Ohtori"
Automated grading system of retinal arterio-venous crossing patterns: A deep learning approach replicating ophthalmologist's diagnostic process of arteriolosclerosis.,2023,PMC9931248,"Li, Verma, Wang, Nakashima, Nagahara, Kawasaki"
Automated osteoporosis classification and T-score prediction using hip radiographs via deep learning algorithm.,2024,PMC11044771,"Chen, Chan, Zhang, Tsai, Peng, Huang, Jang, Kuo"
"Automatic detection algorithm for establishing standard to identify ""surge blood pressure"".",2020,PMC7211788,"Kokubo, Kuwabara, Nakajima, Tomitani, Yamashita, Shiga, Kario"
Automatic detection of actionable radiology reports using bidirectional encoder representations from transformers.,2021,PMC8436473,"Nakamura, Hanaoka, Nomura, Nakao, Miki, Watadani, Yoshikawa, Hayashi, Abe"
"Bioinformatics analysis of necroptosis‑related lncRNAs and immune infiltration, and prediction of the prognosis of patients with esophageal carcinoma.",2023,PMC10280318,"Duan, Du, Yuan, Liu, Liu, Shi"
Biological basis of critical illness subclasses: from the bedside to the bench and back again.,2024,PMC11137966,"Stevens, Tezel, Bonnefil, Hapstack, Atreya"
Biological subtypes of Alzheimer disease: A systematic review and meta-analysis.,2020,PMC7238917,"Ferreira, Nordberg, Westman"
Blood-based DNA methylation and exposure risk scores predict PTSD with high accuracy in military and civilian cohorts.,2024,PMC10896387,"Wani, Katrinli, Zhao, Daskalakis, Zannas, Aiello, Baker, Boks, Brick, Chen, Dalvie, Fortier, Geuze, Hayes, Kessler, King, Koen, Liberzon, Lori, Luykx, Maihofer, Milberg, Miller, Mufford, Nugent, Rauch, Ressler, Risbrough, Rutten, Stein, Stein, Ursano, Verfaellie, Ware, Wildman, Wolf, Nievergelt, Logue, Smith, Uddin, Vermetten, Vinkers"
"Breast Cancer Risk Genes - Association Analysis in More than 113,000 Women.",2021,PMC7611105,"Dorling, Carvalho, Allen, González-Neira, Luccarini, Wahlström, Pooley, Parsons, Fortuno, Wang, Bolla, Dennis, Keeman, Alonso, Álvarez, Herraez, Fernandez, Núñez-Torres, Osorio, Valcich, Li, Törngren, Harrington, Baynes, Conroy, Decker, Fachal, Mavaddat, Ahearn, Aittomäki, Antonenkova, Arnold, Arveux, Ausems, Auvinen, Becher, Beckmann, Behrens, Bermisheva, Białkowska, Blomqvist, Bogdanova, Bogdanova-Markov, Bojesen, Bonanni, Børresen-Dale, Brauch, Bremer, Briceno, Brüning, Burwinkel, Cameron, Camp, Campbell, Carracedo, Castelao, Cessna, Chanock, Christiansen, Collée, Cordina-Duverger, Cornelissen, Czene, Dörk, Ekici, Engel, Eriksson, Fasching, Figueroa, Flyger, Försti, Gabrielson, Gago-Dominguez, Georgoulias, Gil, Giles, Glendon, Garcia, Alnæs, Guénel, Hadjisavvas, Haeberle, Hahnen, Hall, Hamann, Harkness, Hartikainen, Hartman, He, Heemskerk-Gerritsen, Hillemanns, Hogervorst, Hollestelle, Ho, Hooning, Howell, Humphreys, Idris, Jakubowska, Jung, Kapoor, Kerin, Khusnutdinova, Kim, Ko, Kosma, Kristensen, Kyriacou, Lakeman, Lee, Lee, Li, Lindblom, Lo, Loizidou, Lophatananon, Lubiński, MacInnis, Madsen, Mannermaa, Manoochehri, Manoukian, Margolin, Martinez, Maurer, Mavroudis, McLean, Meindl, Mensenkamp, Michailidou, Miller, Mohd Taib, Muir, Mulligan, Nevanlinna, Newman, Nordestgaard, Ng, Oosterwijk, Park, Park-Simon, Perez, Peterlongo, Porteous, Prajzendanc, Prokofyeva, Radice, Rashid, Rhenius, Rookus, Rüdiger, Saloustros, Sawyer, Schmutzler, Schneeweiss, Schürmann, Shah, Sohn, Southey, Surowy, Suvanto, Thanasitthichai, Tomlinson, Torres, Truong, Tzardi, Valova, van Asperen, Van Dam, van den Ouweland, van der Kolk, van Veen, Wendt, Williams, Yang, Yoon, Zamora, Evans, de la Hoya, Simard, Antoniou, Borg, Andrulis, Chang-Claude, García-Closas, Chenevix-Trench, Milne, Pharoah, Schmidt, Spurdle, Vreeswijk, Benitez, Dunning, Kvist, Teo, Devilee, Easton"
Breast and Lung Effusion Survival Score Models: Improving Survival Prediction in Patients With Malignant Pleural Effusion and Metastasis.,2021,PMC8449006,"Molina, Martinez-Zayas, Sainz, Leung, Li, Grosu, Adachi, Ost"
COVID-19 and Risk for Mental Disorders Among Adults in Denmark.,2023,PMC10209831,"Nersesjan, Christensen, Kondziella, Benros"
Can machine learning predict late seizures after intracerebral hemorrhages? Evidence from real-world data.,2024,NA,"Lekoubou, Petucci, Femi Ajala, Katoch, Hong, Sen, Bonilha, Chinchilli, Honavar"
Cancer genomics predicts disease relapse and therapeutic response to neoadjuvant chemotherapy of hormone sensitive breast cancers.,2020,PMC7235228,"Zhu, Muskhelishvili, Tong, Borlak, Chen"
Cardiovascular disease incidence prediction by machine learning and statistical techniques: a 16-year cohort study from eastern Mediterranean region.,2023,PMC10116769,"Mehrabani-Zeinabad, Feizi, Sadeghi, Roohafza, Talaei, Sarrafzadegan"
Carpal tunnel syndrome prediction with machine learning algorithms using anthropometric and strength-based measurement.,2024,PMC11023568,"Yetiş, Kocaman, Canlı, Yıldırım, Yetiş, Ceylan"
Characterization of Extracapsular Lymph Node Involvement and Its Clinicopathological Characteristics in Stage II-IIIA Lung Adenocarcinoma.,2021,PMC4637666,"Chen, Ding, Wang, Wang, Wu, Mao, Chen, Chen, Zhang"
Characterization of Mitoribosomal Small Subunit unit genes related immune and pharmacogenomic landscapes in renal cell carcinoma.,2024,NA,"Wei, Liu, Liang, Zhou, Xue, Wang, Zhang"
Choice of measurement approach for area-level social determinants of health and risk prediction model performance.,2022,NA,"Vest, Kasthurirathne, Ge, Gutta, Ben-Assuli, Halverson"
Cigarette smoking intensity informs outcomes after open revascularization for peripheral artery disease.,2019,NA,"Young, Paul, Karatas, Kondrasov, McGinigle, Crowner, Pascarella, Farber, Kibbe, Marston, Kalbaugh"
Classification molecular subtypes of hepatocellular carcinoma based on PRMT-related genes.,2023,PMC9992644,"Liu, Hu, Zhang, Sun, Sun, Ren"
Classification of Obesity among South African Female Adolescents: Comparative Analysis of Logistic Regression and Random Forest Algorithms.,2023,PMC10815679,"Sewpaul, Awe, Dogbey, Sekgala, Dukhi"
Classification of painful or painless diabetic peripheral neuropathy and identification of the most powerful predictors using machine learning models in large cross-sectional cohorts.,2022,PMC9150351,"Baskozos, Themistocleous, Hebert, Pascal, John, Callaghan, Laycock, Granovsky, Crombez, Yarnitsky, Rice, Smith, Bennett"
"Classify multicategory outcome in patients with lung adenocarcinoma using clinical, transcriptomic and clinico-transcriptomic data: machine learning versus multinomial models.",2020,PMC7783755,"Deng, Shen, Wang, Zhang"
"Clinical data mining: challenges, opportunities, and recommendations for translational applications.",2024,PMC10880222,"Qiao, Chen, Qian, Guo"
Clinical significance and inflammatory landscapes of a novel recurrence-associated immune signature in early-stage lung adenocarcinoma.,2020,NA,"Zhang, Zhang, Zhang, Zhang, Luo, Wang, Wang, Che, Zeng, Sun, He"
CoAt-Mixer: Self-attention deep learning framework for left ventricular hypertrophy using electrocardiography.,2023,PMC10249819,"Ryu, Lee, Chu, Ahn, Park, Yang"
Comparative analysis of machine learning approaches for predicting frequent emergency department visits.,2022,NA,"Safaripour, June Lim"
