title,pubdate,pmc_id,authors
Capture of real-time data from electronic health records: scenarios and solutions.,2024,PMC11058599,Kirilov
Characterizing variability of electronic health record-driven phenotype definitions.,2023,PMC9933077,"Brandt, Kho, Luo, Pacheco, Walunas, Hakonarson, Hripcsak, Liu, Shang, Weng, Walton, Carrell, Crane, Larson, Chute, Kullo, Carroll, Denny, Ramirez, Wei, Pathak, Wiley, Richesson, Starren, Rasmussen"
Clinical Decision Support to Reduce Opioid Prescriptions for Dental Extractions using SMART on FHIR: Implementation Report.,2023,PMC10664010,"Rindal, Pasumarthi, Thirumalai, Truitt, Asche, Worley, Kane, Gryczynski, Mitchell"
Clinical Genomic Sequencing Reports in Electronic Health Record Systems Based on International Standards: Implementation Study.,2020,PMC7445611,"Ryu, Shin, Baek, Kim, Heo, Kang, Yang, Yoo"
Comparison of WebSocket and Hypertext Transfer Protocol for Transfer of Electronic Health Records.,2024,NA,Kirilov
Comparison of the Performance of the Fast Healthcare Interoperability Resources (FHIR) Subscription Channels.,2024,NA,Kirilov
Contemporary clinical decision support standards using Health Level Seven International Fast Healthcare Interoperability Resources.,2021,PMC8324242,"Strasberg, Rhodes, Del Fiol, Jenders, Haug, Kawamoto"
Creation of a structured molecular genomics report for Germany as a local adaption of HL7's Genomic Reporting Implementation Guide.,2023,PMC10198526,"Stellmach, Sass, Auber, Boeker, Wienker, Heidel, Benary, Schumacher, Ossowski, Klauschen, Möller, Schmutzler, Ustjanzew, Werner, Tomczak, Hölter, Thun"
Decentralised provenance for healthcare data.,2020,NA,"Margheri, Masi, Miladi, Sassone, Rosenzweig"
Design and Adoption of a FHIR IG to Support a Telemonitoring Environment in Gatekeeper Project.,2023,NA,"Gazzarata, Chronaki, Ricciardi, Giuliani, Zampognaro, Mercalli, Allocca, Gaeta, Fico, Cangioli"
Design and validation of a FHIR-based EHR-driven phenotyping toolbox.,2022,PMC9382394,"Brandt, Pacheco, Adekkanattu, Sholle, Abedian, Stone, Knaack, Xu, Xu, Peng, Benda, Wang, Luo, Jiang, Pathak, Rasmussen"
Design of HL7 FHIR Profiles for Pathology Reports Integrated with Pathology Images.,2024,NA,"Lien, Ting, Kuo, Chung, Chu, Kuo"
Developing a FHIR-based EHR phenotyping framework: A case study for identification of patients with obesity and multiple comorbidities from discharge summaries.,2019,PMC6990976,"Hong, Wen, Stone, Tsuji, Kingsbury, Rasmussen, Pacheco, Adekkanattu, Wang, Luo, Pathak, Liu, Jiang"
Developing a minimum data set for cardiovascular Computerized Physician Order Entry (CPOE) and mapping the data set to FHIR: A multi-method approach.,2023,PMC2744711,"Montazeri, Khajouei, Mahdavi, Ahmadian"
Developing a scalable FHIR-based clinical data normalization pipeline for standardizing and integrating unstructured and structured electronic health record data.,2019,PMC6993992,"Hong, Wen, Shen, Sohn, Wang, Liu, Jiang"
Developing an FHIR-Based Computational Pipeline for Automatic Population of Case Report Forms for Colorectal Cancer Clinical Trials Using Electronic Health Records.,2020,PMC7113084,"Zong, Wen, Stone, Sharma, Wang, Yu, Liu, Shi, Jiang"
Development and implementation of patient-level prediction models of end-stage renal disease for type 2 diabetes patients using fast healthcare interoperability resources.,2022,PMC9253099,"Wang, Han, Jung, Oh, Yao, Lim, Hwang, Lee, Lee"
Development of a FHIR RDF data transformation and validation framework and its evaluation.,2021,PMC8131260,"Prud'hommeaux, Collins, Booth, Peterson, Solbrig, Jiang"
Development of an Interoperable and Easily Transferable Clinical Decision Support System Deployment Platform: System Design and Development Study.,2022,PMC9377482,"Yoo, Lee, Min, Choi, Kwon, Cho, Lim, Choi, Cha"
Development of an application concerning fast healthcare interoperability resources based on standardized structured medical information exchange version 2 data.,2021,NA,"Xiao, Song, Nakamura, Nakayama"
Development of eClaim system for private indemnity health insurance in South Korea: Compatibility and interoperability.,2022,NA,"Bae, Yi"
Digital Home-Monitoring of Patients after Kidney Transplantation: The MACCS Platform.,2021,NA,"Duettmann, Naik, Schmidt, Pfefferkorn, Kurz, Graf, Kreichgauer, Hoegl, Haenska, Gielsdorf, Breitenstein, Osmanodja, Glander, Bakker, Mayrdorfer, Gethmann, Bachmann, Choi, Schrezenmeier, Zukunft, Halleck, Budde"
Dual Implementation Guides in FHIR and CDA.,2024,NA,"Tanjga, Krauss"
Economic analysis of a single institutional review board data exchange standard in multisite clinical studies.,2022,PMC10015373,"Eisenstein, Walden, Donovan, Zozus, Yu, West, Hammond, Muhlbaier"
Electronic Health Record and Semantic Issues Using Fast Healthcare Interoperability Resources: Systematic Mapping Review.,2024,PMC10865191,"Amar, April, Abran"
Electronic health record interoperability using FHIR and blockchain: A bibliometric analysis and future perspective.,2023,PMC10679575,"Anand, Sadhna"
Embedding a State-Wide Prescription Drug Monitoring Program into the Electronic Health Record.,2022,PMC10148357,"Hodge, Hellewell, Ford, Nielsen, Brewster, Henrie"
Enhancing narrative clinical guidance with computer-readable artifacts: Authoring FHIR implementation guides based on WHO recommendations.,2021,PMC8524423,"Shivers, Amlung, Ratanaprayul, Rhodes, Biondich"
Evaluating Site-Level Implementations of the HL7 FHIR Standard to Support eSource Data Exchange in Clinical Research.,2021,PMC9137245,"Garza, Rutherford, Adagarla, Eisenstein, Kumar, Zimmerman, Topaloglu, Zozus"
Evaluating the Coverage of the HL7 ® FHIR ® Standard to Support eSource Data Exchange Implementations for use in Multi-Site Clinical Research Studies.,2020,PMC8075534,"Garza, Rutherford, Myneni, Fenton, Walden, Topaloglu, Eisenstein, Kumar, Zimmerman, Rocca, Gordon, Hume, Wang, Zozus"
Experience in Developing an FHIR Medical Data Management Platform to Provide Clinical Decision Support.,2019,PMC6981801,"Semenov, Osenev, Gerasimov, Kopanitsa, Denisov, Andreychuk"
Exploring JSON-LD as an Executable Definition of FHIR RDF to Enable.,2020,PMC8075421,"Solbrig, Solbrig, Prud'hommeaux, Booth, Endle, Stone, Jiang"
Extracting Electronic Health Record Neuroblastoma Treatment Data With High Fidelity Using the REDCap Clinical Data Interoperability Services Module.,2024,NA,"Furner, Cheng, Desai, Benedetti, Friedman, Wyatt, Watkins, Volchenboum, Cohn"
Extraction of Electronic Health Record Data using Fast Healthcare Interoperability Resources for Automated Breast Cancer Risk Assessment.,2021,PMC8861753,"McGuinness, Zhang, Cooper, Kelkar, Dimond, Lorenzi, Crew, Kukafka"
FHIR PIT: an open software application for spatiotemporal integration of clinical data and environmental exposures data.,2020,PMC7066811,"Xu, Cox, Stillwell, Pfaff, Champion, Ahalt, Fecho"
FHIR-Ontop-OMOP: Building clinical knowledge graphs in FHIR RDF with the OMOP Common data Model.,2022,PMC9561043,"Xiao, Pfaff, Prud'hommeaux, Booth, Sharma, Huo, Yu, Zong, Ruddy, Chute, Jiang"
FHIR-up! Advancing knowledge from clinical data through application of standardized nursing terminologies within HL7® FHIR®.,2023,PMC10586043,"Monsen, Heermann, Dunn-Lopez"
Fast Healthcare Interoperability Resources (FHIR) as a Meta Model to Integrate Common Data Models: Development of a Tool and Quantitative Validation Study.,2019,PMC6913576,"Pfaff, Champion, Bradford, Clark, Xu, Fecho, Krishnamurthy, Cox, Chute, Overby Taylor, Ahalt"
Fast Healthcare Interoperability Resources (FHIR) in a FAIR Metadata Registry for COVID-19 Research.,2021,NA,"Klopfenstein, Vorisek, Shutsko, Lehne, Sass, Löbe, Schmidt, Thun"
Fast Healthcare Interoperability Resources (FHIR)-Based Quality Information Exchange for Clinical Next-Generation Sequencing Genomic Testing: Implementation Study.,2021,PMC8116992,"Seong, Jung, Bae, Chung, Son, Yi"
Fast Healthcare Interoperability Resources (FHIR®) Representation of Medication Data Derived from German Procedure Classification Codes (OPS) Using Identification of Medicinal Products (IDMP) Compliant Terminology.,2021,NA,"Sass, Zabka, Essenwanger, Schepers, Boeker, Thun"
Fast Healthcare Interoperability Resources for Inpatient Deterioration Detection With Time-Series Vital Signs: Design and Implementation Study.,2022,PMC9614630,"Tseng, Su, Lai"
Feasibility of Implementation of a Mobile Digital Personal Health Record to Coordinate Care for Children and Youth With Special Health Care Needs in Primary Care: Protocol for a Mixed Methods Study.,2023,PMC10551780,"Ming, Wong, Jones, Antonelli, Gujral, Gonzales, Rogers, Ratliff, Shah, King"
Fit for Purpose: Analyzing the German Archiving and Exchange Interface for Medical Practice Management Systems.,2021,NA,"Barkow, Meincke, Ulrich, Ingenerf"
From OpenEHR to FHIR and OMOP Data Model for Microbiology Findings.,2021,NA,"Rinaldi, Thun"
GARDE: a standards-based clinical decision support platform for identifying population health management cohorts.,2022,PMC9006693,"Bradshaw, Kawamoto, Kaphingst, Kohlmann, Hess, Flynn, Nanjo, Warner, Shi, Morgan, Kimball, Ranade-Kharkar, Ginsburg, Goodman, Chambers, Mann, Narus, Gonzalez, Loomis, Chan, Monahan, Borsato, Shields, Martin, Kessler, Del Fiol"
Genomic considerations for FHIR®; eMERGE implementation lessons.,2021,PMC8583906,"Murugan, Babb, Overby Taylor, Rasmussen, Freimuth, Venner, Yan, Yi, Granite, Zouk, Aronson, Power, Fedotov, Crosslin, Fasel, Jarvik, Hakonarson, Bangash, Kullo, Connolly, Nestor, Caraballo, Wei, Wiley, Rehm, Gibbs"
Global Infectious Disease Surveillance and Case Tracking System for COVID-19: Development Study.,2020,PMC7758088,"Lee, Kung, Lee, Chao, Udayasankaran, Fan, Ng, Chang, Kijsanayotin, Marcelo, Hsu"
HL7 FHIR with SNOMED-CT to Achieve Semantic and Structural Interoperability in Personal Health Data: A Proof-of-Concept Study.,2022,PMC9147872,"Chatterjee, Pahari, Prinz"
HL7 FHIR-based tools and initiatives to support clinical research: a scoping review.,2022,PMC9382376,"Duda, Kennedy, Conway, Cheng, Nguyen, Zayas-Cabán, Harris"
Health Care in the Age of Interoperability Part 5: The Personal Health Record.,2019,NA,Braunstein
Health Care in the Age of Interoperability Part 6: The Future of FHIR.,2019,NA,Braunstein
Health Care in the Age of Interoperability: Part 4.,2019,NA,Braunstein
Healthcare in the Age of Interoperability: Part 3.,2019,NA,Braunstein
"Human-centered development of an electronic health record-embedded, interactive information visualization in the emergency department using fast healthcare interoperability resources.",2021,PMC8279791,"Thayer, Ferro, Miller, Karavite, Grundmeier, Utidjian, Zorc"
Implementation of Interoperable Healthcare Standards for Community Healthcare.,2023,NA,"Bae, Park, Lee, You, Park, Lee, Yoon"
Implementation of a Clinical Trial Recruitment Support System Based on Fast Healthcare Interoperability Resources (FHIR) in a Cardiology Department.,2022,NA,"Scherer, Endres, Orban, Kääb, Massberg, Winter, Löbe"
Implementation of a Patient Summary Web Application According to the International Patient Summary and Validation in Common Use Cases in Japan.,2023,PMC10517891,"Song, Nakayama"
Improving Cancer Data Interoperability: The Promise of the Minimal Common Oncology Data Elements (mCODE) Initiative.,2020,PMC7713551,"Osterman, Terry, Miller"
Integrated displays to improve chronic disease management in ambulatory care: A SMART on FHIR application informed by mixed-methods user testing.,2020,PMC7481023,"Curran, Kukhareva, Taft, Weir, Reese, Nanjo, Rodriguez-Loya, Martin, Warner, Shields, Flynn, Boltax, Kawamoto"
Integrating Option Grid Patient Decision Aids in the Epic Electronic Health Record: Case Study at 5 Health Systems.,2021,PMC8129884,"Scalia, Ahmad, Schubbe, Forcino, Durand, Barr, Elwyn"
Integrating a Patient Engagement App into an Electronic Health Record-Enabled Workflow Using Interoperability Standards.,2022,PMC9750793,"Lobach, Boxwala, Kashyap, Heaney-Huls, Chiao, Rafter, Lomotan, Harrison, Dymek, Swiger, Dullabh"
Integration of NLP2FHIR Representation with Deep Learning Models for EHR Phenotyping: A Pilot Study on Obesity Datasets.,2021,PMC8378603,"Liu, Luo, Stone, Zong, Wen, Yu, Rasmussen, Wang, Pathak, Liu, Jiang"
Interoperability Improvement of Mobile Patient Survey (MoPat) Implementing Fast Health Interoperability Resources (FHIR).,2019,NA,"Storck, Hollenberg, Dugas, Soto-Rey"
Interoperable genetic lab test reports: mapping key data elements to HL7 FHIR specifications and professional reporting guidelines.,2021,PMC8633597,"Khalifa, Mason, Garvin, Williams, Del Fiol, Jackson, Bleyl, Alterovitz, Huff"
"IoMT Platform for Pervasive Healthcare Data Aggregation, Processing, and Sharing Based on OneM2M and OpenEHR.",2019,PMC6806104,"S Rubí, L Gondim"
Leveraging Artificial Intelligence to Improve Chronic Disease Care: Methods and Application to Pharmacotherapy Decision Support for Type-2 Diabetes Mellitus.,2021,PMC8294941,"Tarumi, Takeuchi, Chalkidis, Rodriguez-Loya, Kuwata, Flynn, Turner, Sakaguchi, Weir, Kramer, Shields, Warner, Kukhareva, Ban, Kawamoto"
Leveraging Genetic Reports and Electronic Health Records for the Prediction of Primary Cancers: Algorithm Development and Validation Study.,2021,PMC8188315,"Zong, Ngo, Stone, Wen, Zhao, Yu, Liu, Huang, Wang, Jiang"
MENDS-on-FHIR: Leveraging the OMOP common data model and FHIR standards for national chronic disease surveillance.,2023,PMC10690355,"Essaid, Andre, Brooks, Hohman, Hull, Jackson, Kahn, Kraus, Mandadi, Martinez, Mui, Zambarano, Soares"
"MIMIC-IV on FHIR: converting a decade of in-patient data into an exchangeable, interoperable format.",2023,PMC10018258,"Bennett, Ulrich, van Damme, Wiedekopf, Johnson"
Mapping Injection Order Messages to Health Level 7 Fast Healthcare Interoperability Resources to Collate Infusion Pump Data.,2024,PMC10764120,"Doi, Yokota, Nagae, Takahashi, Aoki, Ohe"
Mapping of OpenEHR Archetypes to FHIR Resources in Use Case Oncology.,2021,NA,"Rajput, Brakollari"
Mapping the SPHN Dataset to FHIR.,2023,NA,"Klopfenstein, Thun, Crameri, Stellmach"
Meaningful Integration of Data from Heterogeneous Health Services and Home Environment Based on Ontology.,2019,PMC6515291,"Peng, Goswami"
Measuring the Coverage of the HL7® FHIR® Standard in Supporting Data Acquisition for 3 Public Health Registries.,2024,PMC10853080,"Bikkanuri, Robins, Wong, Seker, Greer, Williams, Garza"
Microservice chatbot architecture for chronic patient support.,2020,NA,"Roca, Sancho, García, Alesanco"
Modeling Medical Guidelines by Prova and SHACL Accessing FHIR/RDF. Use Case: The Medical ABCDE Approach.,2022,NA,"Kober, Robaldo, Paschke"
OpenMRS Analytics Engine: A FHIR Based Approach.,2022,NA,"Kimaina, Dick, Sadjad"
OpenPharma Blockchain on FHIR: An Interoperable Solution for Read-Only Health Records Exchange through Blockchain and Biometrics.,2020,PMC9907413,"Carter, Chevellereau, Shahriar, Sneha"
Pathling: analytics on FHIR.,2022,PMC9455941,"Grimes, Szul, Metke-Jimenez, Lawley, Loi"
"Preliminary evaluation of the Chest Pain Dashboard, a FHIR-based approach for integrating health information exchange information directly into the clinical workflow.",2019,PMC6568135,"Schleyer, Rahurkar, Baublet, Kochmann, Ning, Martin, Finnell, Kelley, Schaffer"
Public health reporting and outbreak response: synergies with evolving clinical standards for interoperability.,2020,PMC7647366,"Mishra, Duke, Lenert, Karki"
REDCap on FHIR: Clinical Data Interoperability Services.,2021,PMC9217161,"Cheng, Duda, Taylor, Delacqua, Lewis, Bosler, Johnson, Harris"
Real world performance of the 21st Century Cures Act population-level application programming interface.,2024,PMC11031206,"Jones, Gottlieb, McMurry, Atreja, Desai, Dixon, Payne, Saldanha, Shankar, Solad, Wilcox, Ali, Kang, Martin, Sprouse, Taylor, Terry, Ignatov, Mandl"
"Reducing FHIR ""Profiliferation"": A Data-Driven Approach.",2022,PMC10148270,Kramer
"ResultsMyWay: combining Fast Healthcare Interoperability Resources (FHIR), Clinical Quality Language (CQL), and informational resources to create a newborn screening application.",2021,PMC8378617,"Watkins, Au, Vuong, Wallis, Hart, Rohrwasser, Eilbeck"
"SMART COVID Navigator, a Clinical Decision Support Tool for COVID-19 Treatment: Design and Development Study.",2022,PMC8862760,"Suraj, Del Vecchio Fitz, Kleiman, Bhavnani, Jani, Shah, McKay, Warner, Alterovitz"
SMART on FHIR in spine: integrating clinical prediction models into electronic health records for precision medicine at the point of care.,2021,PMC7762727,"Karhade, Schwab, Del Fiol, Kawamoto"
Semantic integration of clinical laboratory tests from electronic health records for deep phenotyping and biomarker discovery.,2019,PMC6527418,"Zhang, Yates, Vasilevsky, Gourdine, Callahan, Carmody, Danis, Joachimiak, Ravanmehr, Pfaff, Champion, Robasky, Xu, Fecho, Walton, Zhu, Ramsdill, Mungall, Köhler, Haendel, McDonald, Vreeman, Peden, Bennett, Feinstein, Martin, Stefanski, Hunter, Chute, Robinson"
Semantics Management for a Regional Health Information System in Italy by CTS2 and FHIR.,2021,NA,"Gazzarata, Maggi, Magnoni, Monteverde, Ruggiero, Giacomini"
Semi-Automated Approach to Populate any FHIR Server via POST Method.,2021,NA,Rajput
Shape Expressions (ShEx) schemas for the FHIR R5 specification.,2023,PMC10841909,"Sharma, Prud'hommeaux, Booth, Nanjo, Jiang"
Shared Interoperable Clinical Decision Support Service for Drug-Allergy Interaction Checks: Implementation Study.,2022,PMC9693697,"Jung, Bae, Seong, Oh, Kim, Yi"
Structurally Mapping Healthcare Data to HL7 FHIR through Ontology Alignment.,2019,NA,"Kiourtis, Mavrogiorgou, Menychtas, Maglogiannis, Kyriazis"
Successful Integration of EN/ISO 13606-Standardized Extracts From a Patient Mobile App Into an Electronic Health Record: Description of a Methodology.,2022,PMC9607921,"Frid, Fuentes Expósito, Grau-Corral, Amat-Fernandez, Muñoz Mateu, Pastor Duran, Lozano-Rubí"
The Case Manager: An Agent Controlling the Activation of Knowledge Sources in a FHIR-Based Distributed Reasoning Environment.,2023,PMC10499504,"Lanzola, Polce, Parimbelli, Gabetta, Cornet, de Groot, Kogan, Glasspool, Wilk, Quaglini"
The SMART Text2FHIR Pipeline.,2023,PMC10081439,"Miller, McMurry, Jones, Gottlieb, Mandl"
The SMART Text2FHIR Pipeline.,2023,PMC10785871,"Miller, McMurry, Jones, Gottlieb, Mandl"
The Use of FHIR in Digital Health - A Review of the Scientific Literature.,2019,NA,"Lehne, Luijten, Vom Felde Genannt Imbusch, Thun"
Toward cross-platform electronic health record-driven phenotyping using Clinical Quality Language.,2020,PMC7556419,"Brandt, Kiefer, Pacheco, Adekkanattu, Sholle, Ahmad, Xu, Xu, Ancker, Wang, Luo, Jiang, Pathak, Rasmussen"
Towards Interoperability in Clinical Research - Enabling FHIR on the Open-Source Research Platform XNAT.,2020,PMC7343726,"Khvastova, Witt, Essenwanger, Sass, Thun, Krefting"
Towards the Representation of Genomic Data in HL7 FHIR and OMOP CDM.,2021,NA,"Peng, Nassirian, Ahmadi, Sedlmayr, Bathelt"
Use of Semantic Interoperability to Improve the Urgent Continuity of Care in Danish ERs.,2021,NA,"Andersen, Brandsborg, Pape-Haugaard"
Using FHIR to Construct a Corpus of Clinical Questions Annotated with Logical Forms and Answers.,2019,PMC7153115,"Soni, Gudala, Wang, Roberts"
[Consent management and workflows for cross-sectoral patient records and teleconsultations].,2020,NA,"Bauer, Rohner-Rojas, Holderried"
[Cross-enterprise interoperability : Challenges and principles for technical implementation].,2020,NA,"Bauer, Rohner-Rojas, Holderried"
[Rare-disease data standards].,2022,PMC9636095,"Robinson, Graessner"
openEHR-to-FHIR: Converting openEHR Compositions to Fast Healthcare Interoperability Resources (FHIR) for the German Corona Consensus Dataset (GECCO).,2022,NA,"Ladas, Franz, Haarbrandt, Sommer, Kohler, Ballout, Fiebeck, Marschollek, Gietzelt"
